dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,alloc_accuracy,adjusted_rand
kt2_s53,2comp_equal,2,53,5,bayesm,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1058652356267384,0.9933333333333332,0.9804235623966292
kt2_s54,2comp_equal,2,54,5,bayesm,2,True,3,0.56605,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1441294753317135,0.9966666666666668,0.986666614964335
kt2_s55,2comp_equal,2,55,5,bayesm,2,True,2,0.8865,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0266222650656665,1.0,1.0
kt2_s56,2comp_equal,2,56,5,bayesm,2,True,3,0.5446,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.04669475901759,0.9933333333333332,0.9798434993217184
kt2_s57,2comp_equal,2,57,5,bayesm,2,True,3,0.94155,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3296447844833252,1.0,1.0
kt2_s58,2comp_equal,2,58,5,bayesm,2,True,3,0.6626,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.35316174752093,0.9933333333333332,0.9873799544584844
kt2_s59,2comp_equal,2,59,5,bayesm,2,True,4,0.99905,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1767906269467965,0.9966666666666668,0.9932662326419096
kt2_s60,2comp_equal,2,60,5,bayesm,2,True,3,0.90875,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.776630842337536,0.75,0.735600326835004
kt2_s61,2comp_equal,2,61,5,bayesm,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.061610787600619,0.9966666666666668,0.9934892279878113
kt2_s62,2comp_equal,2,62,5,bayesm,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0388117129077203,0.97,0.8832096140515484
kt2_s63,2comp_equal,2,63,5,bayesm,2,True,5,0.89385,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0602434877224545,0.53,0.0028992485101863
kt2_s64,2comp_equal,2,64,5,bayesm,2,True,3,0.5374,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0453839118364223,1.0,1.0
kt2_s65,2comp_equal,2,65,5,bayesm,2,True,4,0.81135,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5030184105666975,0.9166666666666666,0.6986406946538682
kt2_s66,2comp_equal,2,66,5,bayesm,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.110302793722892,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,bayesm,2,True,3,0.81925,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0240382958287944,0.9866666666666668,0.9472016240308924
kt2_s68,2comp_equal,2,68,5,bayesm,2,True,2,0.5571,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0092151494703168,1.0,1.0
kt2_s69,2comp_equal,2,69,5,bayesm,2,True,3,0.5698,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.048798662689311,1.0,1.0
kt2_s70,2comp_equal,2,70,5,bayesm,2,True,3,0.5719,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1727511230790215,1.0,1.0
kt2_s71,2comp_equal,2,71,5,bayesm,2,True,3,0.6056,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0438862441719212,1.0,1.0
kt2_s72,2comp_equal,2,72,5,bayesm,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0199712961431529,1.0,1.0
kt2_s73,2comp_equal,2,73,5,bayesm,2,True,3,0.7158,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.032562237111465,1.0,1.0
kt2_s74,2comp_equal,2,74,5,bayesm,2,True,3,0.66105,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3778674107089528,0.98,0.9457774931685632
kt2_s75,2comp_equal,2,75,5,bayesm,2,True,3,0.90365,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2883886681294618,1.0,1.0
kt2_s76,2comp_equal,2,76,5,bayesm,2,True,3,0.6591,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0214587343582429,1.0,1.0
kt2_s77,2comp_equal,2,77,5,bayesm,2,True,3,0.59145,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1516213761739238,1.0,1.0
kt2_s78,2comp_equal,2,78,5,bayesm,2,True,3,0.70715,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0541722501486697,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,bayesm,2,True,3,0.40065,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0105159580036256,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,bayesm,2,True,3,0.6282,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.117784277766868,1.0,1.0
kt2_s81,2comp_equal,2,81,5,bayesm,2,True,3,0.6588,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0511346724265864,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,bayesm,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1020931247616048,1.0,1.0
kt2_s83,2comp_equal,2,83,5,bayesm,2,True,3,0.75655,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.041356682242019,1.0,1.0
kt2_s84,2comp_equal,2,84,5,bayesm,2,True,3,0.7358,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.6403999077409686,1.0,1.0
kt2_s85,2comp_equal,2,85,5,bayesm,2,True,3,0.7666,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.064138842775775,0.9866666666666668,0.9602655613791632
kt2_s86,2comp_equal,2,86,5,bayesm,2,True,3,0.66805,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1518607199922628,1.0,1.0
kt2_s87,2comp_equal,2,87,5,bayesm,2,True,3,0.7063,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1613274098669624,1.0,1.0
kt2_s88,2comp_equal,2,88,5,bayesm,2,True,3,0.7378,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.043545005430463,1.0,1.0
kt2_s89,2comp_equal,2,89,5,bayesm,2,True,8,0.97645,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4508929899607683,0.9533333333333334,0.9213445925538268
kt2_s90,2comp_equal,2,90,5,bayesm,2,True,3,0.75915,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0636764235474572,0.9966666666666668,0.9928206034480038
kt2_s91,2comp_equal,2,91,5,bayesm,2,True,3,0.56135,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5048988615901913,1.0,1.0
kt2_s92,2comp_equal,2,92,5,bayesm,2,True,3,0.5445,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0784768045125697,1.0,1.0
kt2_s93,2comp_equal,2,93,5,bayesm,2,True,4,0.9612,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0302738183790423,0.9833333333333332,0.9613348803060292
kt2_s94,2comp_equal,2,94,5,bayesm,2,True,3,0.4843,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0563220308154826,0.9966666666666668,0.9866666361755966
kt2_s95,2comp_equal,2,95,5,bayesm,2,True,3,0.689,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1267900990380688,1.0,1.0
kt2_s96,2comp_equal,2,96,5,bayesm,2,True,3,0.69055,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0494642133352805,1.0,1.0
kt2_s97,2comp_equal,2,97,5,bayesm,2,True,2,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1832715626729902,0.99,0.982342432787563
kt2_s98,2comp_equal,2,98,5,bayesm,2,True,3,0.50895,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1940306700179515,1.0,1.0
kt2_s99,2comp_equal,2,99,5,bayesm,2,True,3,0.523,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1296153780505165,0.9966666666666668,0.9866663650905948
kt3_s01,3comp_equal,3,1,5,bayesm,2,True,3,0.42855,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1076056294596095,0.9733333333333334,0.925637247129838
kt3_s02,3comp_equal,3,2,5,bayesm,2,True,3,0.8764,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0247489217126418,0.64,0.5031808628511013
kt3_s03,3comp_equal,3,3,5,bayesm,2,True,3,0.87235,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3439126200654266,0.9966666666666668,0.9902492283516412
kt3_s04,3comp_equal,3,4,5,bayesm,2,True,3,0.9998,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3311080257434855,1.0,1.0
kt3_s05,3comp_equal,3,5,5,bayesm,2,True,3,0.63,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0699440901189543,1.0,1.0
kt3_s06,3comp_equal,3,6,5,bayesm,2,True,3,0.9969,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.025269341276172,0.9866666666666668,0.9597579793735822
kt3_s07,3comp_equal,3,7,5,bayesm,2,True,3,0.65205,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.052904517639902,0.9033333333333332,0.7378830465568176
kt3_s08,3comp_equal,3,8,5,bayesm,2,True,3,0.55035,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.332726943788293,0.8933333333333333,0.7374122159680649
kt3_s09,3comp_equal,3,9,5,bayesm,2,True,3,0.99995,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.042084804732617,0.9433333333333334,0.8396092171618635
kt3_s100,3comp_equal,3,100,5,bayesm,2,True,3,0.99325,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1282257080547804,0.98,0.9394627071869476
kt3_s10,3comp_equal,3,10,5,bayesm,2,True,3,0.96895,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1316956597200143,0.99,0.970709796448782
kt3_s11,3comp_equal,3,11,5,bayesm,2,True,3,0.5109,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.167559346596198,0.9633333333333334,0.9002062241022164
kt3_s12,3comp_equal,3,12,5,bayesm,2,True,4,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0224499545466856,0.99,0.972015116450888
kt3_s13,3comp_equal,3,13,5,bayesm,2,True,2,0.0985,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2815793300642395,1.0,1.0
kt3_s14,3comp_equal,3,14,5,bayesm,2,True,2,0.8008,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0108279341730757,0.9966666666666668,0.9905112435816747
kt3_s15,3comp_equal,3,15,5,bayesm,2,True,3,0.76005,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0770949836157997,0.6733333333333333,0.5591751880417761
kt3_s16,3comp_equal,3,16,5,bayesm,2,True,3,0.5208,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0353762650175058,0.97,0.9119092575534103
kt3_s17,3comp_equal,3,17,5,bayesm,2,True,3,0.99045,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0564910679724393,0.94,0.8202123511057993
kt3_s18,3comp_equal,3,18,5,bayesm,2,True,3,0.6885,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2875873683424917,1.0,1.0
kt3_s19,3comp_equal,3,19,5,bayesm,2,True,2,0.74315,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.058721371256436,0.9866666666666668,0.958842237662698
kt3_s20,3comp_equal,3,20,5,bayesm,2,True,3,0.87535,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0257642941120857,0.9866666666666668,0.961682167647618
kt3_s21,3comp_equal,3,21,5,bayesm,2,True,4,0.5186,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.6360425835269357,0.83,0.6437951844745831
kt3_s22,3comp_equal,3,22,5,bayesm,2,True,4,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.21899507482838,0.9966666666666668,0.9951609365442672
kt3_s23,3comp_equal,3,23,5,bayesm,2,True,3,0.50885,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.265594029973112,0.95,0.8924742036308438
kt3_s24,3comp_equal,3,24,5,bayesm,2,True,3,0.8354,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1418556478266664,0.9766666666666668,0.952650712368812
kt3_s25,3comp_equal,3,25,5,bayesm,2,True,3,0.69075,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0750496917458996,0.9533333333333334,0.872597419435125
kt3_s26,3comp_equal,3,26,5,bayesm,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3775130701914235,1.0,1.0
kt3_s27,3comp_equal,3,27,5,bayesm,2,True,3,0.5183,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.193174415115671,1.0,1.0
kt3_s28,3comp_equal,3,28,5,bayesm,2,True,3,0.50515,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0602799940128644,1.0,1.0
kt3_s29,3comp_equal,3,29,5,bayesm,2,True,2,0.47065,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0563548493149062,0.9666666666666668,0.900795302553515
kt3_s30,3comp_equal,3,30,5,bayesm,2,True,3,0.50165,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2671150206779571,1.0,1.0
kt3_s31,3comp_equal,3,31,5,bayesm,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.015089103244485,0.9766666666666668,0.9303992304343004
kt3_s32,3comp_equal,3,32,5,bayesm,2,True,4,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0575040540564429,0.9866666666666668,0.9611572276496648
kt3_s33,3comp_equal,3,33,5,bayesm,2,True,3,0.5466,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1404761632888891,0.9766666666666668,0.9327215542063332
kt3_s34,3comp_equal,3,34,5,bayesm,2,True,3,0.69495,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.050327727166979,0.9966666666666668,0.9905169674365708
kt3_s35,3comp_equal,3,35,5,bayesm,2,True,4,0.91345,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1192056422173104,0.72,0.5525796114583696
kt3_s36,3comp_equal,3,36,5,bayesm,2,True,3,0.5134,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0398317157072052,0.9966666666666668,0.9895085509163049
kt3_s37,3comp_equal,3,37,5,bayesm,2,True,2,0.9072,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0133218203460392,1.0,1.0
kt3_s38,3comp_equal,3,38,5,bayesm,2,True,3,0.5153,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0637262959924334,1.0,1.0
kt3_s39,3comp_equal,3,39,5,bayesm,2,True,3,0.99965,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0030060103395964,0.93,0.8078543080138957
kt3_s40,3comp_equal,3,40,5,bayesm,2,True,4,0.5019,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0482894146032151,0.7,0.5881582310938424
kt3_s41,3comp_equal,3,41,5,bayesm,2,True,4,0.8615,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1322237461719111,0.98,0.9651032957171408
kt3_s42,3comp_equal,3,42,5,bayesm,2,True,2,0.61155,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.044217157743582,0.9966666666666668,0.9897434929578948
kt3_s43,3comp_equal,3,43,5,bayesm,2,True,2,0.1848,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.389021186460661,0.9966666666666668,0.989694783270137
kt3_s44,3comp_equal,3,44,5,bayesm,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.442668174909877,1.0,1.0
kt3_s45,3comp_equal,3,45,5,bayesm,2,True,2,0.91175,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0423747347386323,0.99,0.9702636449481126
kt3_s46,3comp_equal,3,46,5,bayesm,2,True,4,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0815911001060292,0.9133333333333332,0.7592090069034665
kt3_s47,3comp_equal,3,47,5,bayesm,2,True,3,0.7739,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0175168976718791,0.9833333333333332,0.9610419998240876
kt3_s48,3comp_equal,3,48,5,bayesm,2,True,4,0.7389,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3161531511522904,0.97,0.912723857547902
kt3_s49,3comp_equal,3,49,5,bayesm,2,True,3,0.94335,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.753173481250183,0.8433333333333334,0.6350479404147693
kt3_s50,3comp_equal,3,50,5,bayesm,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0337539561035172,0.98,0.94570713888194
kt3_s51,3comp_equal,3,51,5,bayesm,2,True,5,0.9834,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0290189013080775,0.97,0.9456553008112116
