dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,mix_mean,mix_var,true_mix_mean,true_mix_var
kt2_s20,2comp_equal,2,20,5,bayesm,2,Alt3,-2.4554749708410544,5.739573774249487,-2.283351105891392,2.41248173059122
kt2_s20,2comp_equal,2,20,5,bayesm,2,Price,-0.4082065133534804,20.98150446228522,-1.1340225414531109,18.77468772525042
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt1,6.683225327459866,18.42779197082028,6.188397900587102,8.512854476437548
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt2,-6.017753877147583,14.375775109404804,-5.003376875363214,8.520280507852274
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt3,-0.5556073462227215,12.211038134520775,-0.4271987450198489,4.306988738949839
kt2_s21,2comp_equal,2,21,5,bayesm,2,Price,2.703943954131081,3.7008267470276266,2.524490209047178,1.0263959855755789
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt1,2.538338110277931,23.873830297625048,2.526529163848985,19.79330734343325
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt2,-4.893016030318423,5.730947181579621,-4.7760554317434565,1.3910853083098806
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt3,0.5479116117898696,12.520630924074974,0.7556577338699084,9.004984612053967
kt2_s22,2comp_equal,2,22,5,bayesm,2,Price,-1.943314896712496,3.679307713162223,-1.8632713731647867,1.7371549619782924
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt1,1.607947295692622,51.719541791795024,0.6915612330829162,21.995190919220803
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt2,-3.1590690775096872,17.29974305428929,-3.180340574601194,13.72273388735363
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt3,0.6608821189920034,14.023891960677677,0.2777005303912723,7.594920229092023
kt2_s23,2comp_equal,2,23,5,bayesm,2,Price,-2.216474692137859,11.108809694631262,-2.072606528448122,9.210737280122682
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt1,-3.6916929613032328,5.50100599257053,-3.508295866632099,2.324208541796496
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt2,4.3508051136753085,5.406146827417377,4.234739837511177,1.981080253648956
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt3,0.2867132232316217,12.873120788130056,0.0962836815569703,10.04261967766689
kt2_s24,2comp_equal,2,24,5,bayesm,2,Price,2.083295932430503,7.63978977329568,2.0113792130495054,4.323032278655769
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt1,3.503006474905801,24.366392946166204,3.049248792813439,16.43729776381223
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt2,4.756150767299543,8.757735634620202,4.660568353025791,2.551058814249726
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt3,0.1049221525571801,22.597999318712407,0.1470662777124836,16.213932259921844
kt2_s25,2comp_equal,2,25,5,bayesm,2,Price,-2.682337306625222,22.815509696066613,-2.701703937493681,18.618313836243985
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt1,-0.3703983691180993,6.777940493050819,-0.3072088985343117,3.7336108393284055
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt2,-0.1039976553839679,15.100836233144038,-0.3625596847238432,13.489272443475995
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt3,3.928452560390481,13.405050567701124,3.3186195635636624,5.658731464073538
kt2_s26,2comp_equal,2,26,5,bayesm,2,Price,0.510677289343386,3.0976313308900862,0.4021177609461236,0.5364469204114268
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt1,-1.30459083097313,42.34264900782112,-1.7565482041328573,39.1164274572108
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt2,5.817825928139941,5.692057265105451,5.59041856879008,1.6367863200255923
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt3,-3.6067343928108944,4.424567830460808,-3.792560649259075,1.0682347403823838
kt2_s27,2comp_equal,2,27,5,bayesm,2,Price,-1.492992005792033,20.74437837186469,-1.7558166151242258,18.56310872022617
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt1,-3.0674329587890377,7.566593536293092,-2.7996763955110486,2.6253129822635315
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt2,6.8397001691725325,12.429433011605116,6.289854330257441,6.259189545423928
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt3,-4.2631444894226,30.013944654708013,-4.092078695453593,22.646448882530706
kt2_s28,2comp_equal,2,28,5,bayesm,2,Price,6.212618047497136,4.044123392940083,5.911064895999786,0.8436552421912996
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt1,1.287070945083311,5.789706548847299,1.2774393888700464,3.031310774238382
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt2,-1.9281885694819336,5.074929636628182,-2.03834091395151,1.5021587146966864
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt3,1.1797494257824974,13.124746888870044,1.1639774994838987,8.489962529229764
kt2_s29,2comp_equal,2,29,5,bayesm,2,Price,0.5581495065319008,35.200827649795826,0.4902050964081028,32.78112454477561
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt1,1.992998876427538,10.426595991072228,1.641607743533983,6.550484588613541
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt2,-0.7421919095705686,7.021576473718774,-0.6072275652954244,4.9641486949135
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt3,-4.781068075704855,31.78998838767176,-4.968726161376244,24.933019925143668
kt2_s30,2comp_equal,2,30,5,bayesm,2,Price,-2.191748844479262,24.97333675797715,-2.300166807780727,21.0227218140896
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt1,-2.676757238259447,8.497245900582914,-2.754409047879744,4.776189119227407
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt2,-2.1221899082663573,4.762923489374442,-2.232225956796352,1.3028066141073995
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt3,1.001346949037362,4.917958202764925,0.8551772996244571,1.192216821897897
kt2_s31,2comp_equal,2,31,5,bayesm,2,Price,-3.503069776045102,13.010055797343792,-3.4310989476528686,9.82777343335236
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt1,3.256216078992901,8.810347032004511,3.15892575438572,6.81917230563791
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt2,-2.760579382173,9.584514228344904,-2.82259996273942,8.214995129044864
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt3,4.546757363778914,5.935255345760409,4.73014539429062,2.185329567764432
kt2_s32,2comp_equal,2,32,5,bayesm,2,Price,7.659315890761772,8.088914962921232,7.735767202686233,3.444636071449141
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt1,4.774316728421092,4.329479792749228,4.717109254445704,1.274374943686988
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt2,-3.407697873439207,20.290525340127733,-2.9838095549437926,17.011330291781633
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt3,1.2297166968312176,9.145750840996294,1.4113192828957262,4.729009611388992
kt2_s33,2comp_equal,2,33,5,bayesm,2,Price,-5.620913983452953,7.228800139549989,-5.444019745164456,4.255410684335859
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt1,-1.8285217095685984,6.610610584619413,-1.9081199682926624,1.5402490675852982
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt2,2.271154056587798,29.196076110712987,1.5893743183945672,14.75484403927111
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt3,-1.8752048260449108,6.063560497390972,-1.676687183172267,0.6492063432123262
kt2_s34,2comp_equal,2,34,5,bayesm,2,Price,0.1263812019804933,4.600220875864228,0.312523316392748,2.176478256595633
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt1,1.5765884290792118,6.2553208944021845,1.504060274555198,3.090583922100728
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt2,0.0220820140273133,6.839614544782282,-0.0395364265148961,3.3983394972308023
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt3,2.483150114981548,5.718045579639893,2.5887641725022266,2.397195419204483
kt2_s35,2comp_equal,2,35,5,bayesm,2,Price,-1.9679107549595392,5.06177721602638,-2.025267937996251,1.7423038257838523
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt1,0.0445459625624155,4.476621980790771,0.0352125087083766,1.7776948455111774
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt2,-1.4022357145777729,14.704540415237124,-1.6465619036256152,8.971560630793844
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt3,0.5691873362570057,4.842653360406247,0.5081499592728135,1.2819455430321935
kt2_s36,2comp_equal,2,36,5,bayesm,2,Price,3.9323517290101626,19.95915299828116,3.7108030148687536,12.384473370548385
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt1,-4.067049239606829,28.13990058986398,-3.7469292859040246,22.78101988360831
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt2,-2.9245564461281006,8.590386923238556,-2.445471971024075,6.165544762334324
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt3,1.9745480733300749,14.009956501909368,1.8065105179797123,3.721177453011242
kt2_s37,2comp_equal,2,37,5,bayesm,2,Price,-3.1719752420267424,32.597679648792344,-3.10908914008749,23.871889633326912
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt1,0.630079632509114,15.404580244062762,0.3558864106655695,13.615416903086158
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt2,-0.3882677901790605,6.716305956101343,-0.2635339445626807,2.2028203480639257
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt3,-0.4929139298660575,12.783109160116805,-0.8267495338891444,10.282189402086694
kt2_s38,2comp_equal,2,38,5,bayesm,2,Price,-0.2137684794206263,6.941547826820331,-0.5335057534213767,5.129954567368915
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt1,4.784423840771479,3.905106722073903,4.939440761681533,1.1257969353699782
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt2,0.5636538137415131,11.367806373477327,0.5708188221578043,6.124286184413134
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt3,4.237546464557257,4.361672389819273,4.172799134715091,1.409623286789926
kt2_s39,2comp_equal,2,39,5,bayesm,2,Price,-1.052168340094927,4.558867611147045,-0.886716278372136,1.900159828314606
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt1,-0.5137518588818598,25.32127934461901,-0.4560149268146254,19.789636126963572
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt2,3.8632797444463054,3.8667179482184473,3.607282608843885,1.4608235265317389
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt3,3.765656578483077,11.153280144809044,3.465914351147861,5.582853703174715
kt2_s40,2comp_equal,2,40,5,bayesm,2,Price,2.874958059534391,22.386666061434774,2.6981422334919607,17.33814083925955
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt1,1.8241496264436443,8.149490362788027,1.6457378836424192,5.039217895646521
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt2,3.844359555479988,26.67790122864315,3.961118860190599,18.97736307713766
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt3,-5.9658110741163455,20.69386928411502,-4.822215524041796,5.717210793138981
kt2_s41,2comp_equal,2,41,5,bayesm,2,Price,-3.745575304154643,8.344935526927355,-3.7792389838496687,5.378364748550256
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt1,1.6163526932501575,5.992123297173493,1.5275209019179012,2.203587757386928
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt2,1.3209822446344852,10.68412998951898,1.3403639059764738,4.081967981175929
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt3,1.5146490939535306,4.817667220070987,1.521955716113067,1.1127957840457845
kt2_s42,2comp_equal,2,42,5,bayesm,2,Price,-1.837262114975152,10.638139349980316,-1.8032100460384903,8.737962239474916
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt1,-0.6811738376835241,4.906222311523171,-0.6602870562995791,1.6790878548876127
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt2,-5.650825568979943,27.446344561275367,-5.208837457367955,20.376272727616776
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt3,-2.9792094543254555,13.098781146667806,-2.9732617658807707,9.499382053060888
kt2_s43,2comp_equal,2,43,5,bayesm,2,Price,-1.3743362199300573,13.60039974223891,-1.345915138293349,8.79101480079147
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt1,0.1839740535618656,24.759943967020494,0.6791410018284703,17.08654970741255
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt2,-7.029893569533978,20.735795548264765,-5.425588461815653,2.7055912979071755
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt3,5.753233191134445,6.541895485912598,5.801713734122796,4.546725132425118
kt2_s44,2comp_equal,2,44,5,bayesm,2,Price,2.1376982422462185,20.952971398498995,2.4737544482307867,17.650080916262244
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt1,2.3473994313142508,39.8647188501419,1.7565518653468268,29.500515878282563
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt2,-0.6295913374963645,7.126919710821492,-0.3856009348527509,1.8453339079278472
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt3,-2.02775481076199,53.571171893031455,-1.8011468022128772,47.2946486260533
kt2_s45,2comp_equal,2,45,5,bayesm,2,Price,-2.761315732284856,4.983454031297785,-2.4138040429635903,2.0328870128276506
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt1,-1.53214906384601,28.703682893142325,-1.252693212259928,25.627635483102864
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt2,-2.2822821630368044,4.913307960408212,-2.3738926967554184,1.5216823499776249
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt3,0.632959939321634,5.648258657758374,0.3224796308039463,1.779877296791859
kt2_s46,2comp_equal,2,46,5,bayesm,2,Price,0.5936268509436968,10.04246243730644,0.6680048890733109,6.834985876549681
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt1,0.4086542594734496,4.91207691138775,0.3174051839703909,2.901662392008212
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt2,0.2096233976161806,10.04224190923561,0.0543729639173675,6.6712545328776525
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt3,-2.0636437782901824,7.986580066544953,-2.282862843751233,4.284441688577308
kt2_s47,2comp_equal,2,47,5,bayesm,2,Price,-2.031288865782732,23.471250928664904,-1.904856432667969,16.930554651728
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt1,6.808014359522098,13.24120762920628,6.579909993169598,9.64651769092866
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt2,-2.6802664908619755,10.155893230076432,-2.7393827349453184,7.102617433712292
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt3,-0.7651998708183522,10.769688253820554,-0.7634323461764654,3.0728093750010843
kt2_s48,2comp_equal,2,48,5,bayesm,2,Price,-4.574357300335918,11.203450649830868,-4.4476814704793615,7.652251658506864
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt1,2.9922811022521056,7.110439746714916,2.8726387992203604,1.9573365928810655
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt2,-2.059890677497963,16.06056360490889,-2.267120024717919,11.84705526910705
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt3,-0.9931508516024254,4.170095166954843,-0.9874885883740396,1.2222751643223622
kt2_s49,2comp_equal,2,49,5,bayesm,2,Price,5.283168075172339,21.18478630895956,4.882143641748078,13.683958652206364
kt2_s50,2comp_equal,2,50,5,bayesm,2,Alt1,3.301748773142428,13.39971672888743,3.204344431818101,8.71855233770653
kt2_s50,2comp_equal,2,50,5,bayesm,2,Alt2,0.7524948206779256,32.35336707469767,0.8410213812363674,24.69376264764802
kt2_s50,2comp_equal,2,50,5,bayesm,2,Alt3,3.621995272808483,11.192735713238417,3.288430819285626,7.796618505435623
kt2_s50,2comp_equal,2,50,5,bayesm,2,Price,-2.767487360718476,6.377746403037437,-2.642018497242664,2.779804308129014
kt2_s51,2comp_equal,2,51,5,bayesm,2,Alt1,-4.470313481783532,5.021302035272219,-4.343461243571778,1.3152242516965449
kt2_s51,2comp_equal,2,51,5,bayesm,2,Alt2,-2.67515292364058,7.797754164750723,-2.344134183530675,4.335176188754931
kt2_s51,2comp_equal,2,51,5,bayesm,2,Alt3,-1.707243508616949,3.671574154622177,-1.7495557637380628,1.4073389859045116
kt2_s51,2comp_equal,2,51,5,bayesm,2,Price,-0.0761676619832816,17.711099434883632,-0.5754749748885708,15.685551413354592
kt2_s52,2comp_equal,2,52,5,bayesm,2,Alt1,-1.9454663363809408,8.859689868662548,-1.848884305856394,1.8809680125287167
kt2_s52,2comp_equal,2,52,5,bayesm,2,Alt2,-4.744575141147547,5.376864189938682,-4.318645359646763,1.0248737528782714
kt2_s52,2comp_equal,2,52,5,bayesm,2,Alt3,-1.3641366073854648,19.58804715629751,-1.4860537097291249,8.663928108587253
kt2_s52,2comp_equal,2,52,5,bayesm,2,Price,2.859178752478955,21.53971372547839,2.8734512580595126,13.975065514612227
kt2_s53,2comp_equal,2,53,5,bayesm,2,Alt1,-6.740919528991655,17.392751581800425,-6.765582894222218,13.094089178714375
kt2_s53,2comp_equal,2,53,5,bayesm,2,Alt2,0.4310405992371369,22.385058563359145,0.6245416920148057,16.737208616628763
kt2_s53,2comp_equal,2,53,5,bayesm,2,Alt3,1.1189916055503375,5.385947529447151,1.2619347530842764,1.4798789670470738
kt2_s53,2comp_equal,2,53,5,bayesm,2,Price,-1.4356623005650533,4.844020453577465,-1.3826176202346154,2.8251989138344173
kt2_s54,2comp_equal,2,54,5,bayesm,2,Alt1,7.368460405428308,9.919219151895648,6.8025096771030285,1.7506772859039488
kt2_s54,2comp_equal,2,54,5,bayesm,2,Alt2,-0.2852480280757751,11.903782913743273,0.2240232001501066,2.770763678084592
kt2_s54,2comp_equal,2,54,5,bayesm,2,Alt3,-3.4597777367461786,7.815028076989075,-3.4516899046954608,3.562863456810423
kt2_s54,2comp_equal,2,54,5,bayesm,2,Price,-5.001787320624239,20.749009790395807,-4.615320226059964,16.52413460054247
kt2_s55,2comp_equal,2,55,5,bayesm,2,Alt1,0.4675547795336336,9.276277051147568,0.3818180533454213,2.9163096179000134
kt2_s55,2comp_equal,2,55,5,bayesm,2,Alt2,8.368533298886705,20.387149212537867,7.735852203134222,8.348568514210017
kt2_s55,2comp_equal,2,55,5,bayesm,2,Alt3,2.279383757986554,8.017875141532878,1.6333680013535403,2.283759963970274
kt2_s55,2comp_equal,2,55,5,bayesm,2,Price,3.9226582626121034,14.796454091103866,3.594966625808339,10.60330733501488
kt2_s56,2comp_equal,2,56,5,bayesm,2,Alt1,1.6734215306923124,4.123717522172754,1.6110485690136345,1.5866636980574984
kt2_s56,2comp_equal,2,56,5,bayesm,2,Alt2,-0.7437228916891194,18.47989412958532,-0.4392418343871831,11.12536897258281
kt2_s56,2comp_equal,2,56,5,bayesm,2,Alt3,-0.656830642126038,8.169324353165988,-0.4604727530872569,1.8335572525167527
kt2_s56,2comp_equal,2,56,5,bayesm,2,Price,-1.7031536106684653,6.322164922810126,-1.8458058452432984,3.2376162628008958
kt2_s57,2comp_equal,2,57,5,bayesm,2,Alt1,0.6483273594896095,4.665391149212823,0.568623836346753,1.3474365384224312
kt2_s57,2comp_equal,2,57,5,bayesm,2,Alt2,-1.989732945909244,7.569606039291834,-1.904706046876476,1.841834830645288
kt2_s57,2comp_equal,2,57,5,bayesm,2,Alt3,4.690668488161432,22.82511038111805,4.486383763334306,18.323333497366868
kt2_s57,2comp_equal,2,57,5,bayesm,2,Price,1.6571598086664443,10.473982011063802,1.5368973774987067,8.347231514923026
kt2_s58,2comp_equal,2,58,5,bayesm,2,Alt1,7.189104216517996,79.85800160196699,6.07208030332785,49.483667405695314
kt2_s58,2comp_equal,2,58,5,bayesm,2,Alt2,0.9985212550723962,19.582828984034208,1.479871936363118,4.528153877273447
kt2_s58,2comp_equal,2,58,5,bayesm,2,Alt3,2.65566455698327,11.545405063792217,2.4159017928964848,4.597278281095759
kt2_s58,2comp_equal,2,58,5,bayesm,2,Price,0.6306415900152949,9.782938230491467,0.6780363565485524,5.655647510036758
kt2_s59,2comp_equal,2,59,5,bayesm,2,Alt1,3.76139229702128,14.898877043655274,3.861244383252517,13.548895732211728
kt2_s59,2comp_equal,2,59,5,bayesm,2,Alt2,1.86981692395616,6.451397702572444,2.057033607990065,4.470250996597571
kt2_s59,2comp_equal,2,59,5,bayesm,2,Alt3,2.567886732103025,6.059063072675331,2.8015667642984665,1.910909214680789
kt2_s59,2comp_equal,2,59,5,bayesm,2,Price,2.391006553416668,6.810506286423568,2.164473050013286,3.55099655084544
kt2_s60,2comp_equal,2,60,5,bayesm,2,Alt1,-0.7142139897537375,25.628815564897145,-1.5201508200622853,29.450426014546952
kt2_s60,2comp_equal,2,60,5,bayesm,2,Alt2,4.910572120343149,23.5931843070216,4.027630451436547,9.167895226793505
kt2_s60,2comp_equal,2,60,5,bayesm,2,Alt3,-4.625509517317236,30.711874673538173,-2.4348325960410944,2.0844884488031
kt2_s60,2comp_equal,2,60,5,bayesm,2,Price,0.2701901324877052,4.837841973056342,0.2022550171848326,2.363357178981583
kt2_s61,2comp_equal,2,61,5,bayesm,2,Alt1,-2.1215878456406205,28.628561455564125,-1.9096903348243328,18.63075363834816
kt2_s61,2comp_equal,2,61,5,bayesm,2,Alt2,-1.2940041489387213,4.939160262391424,-1.071526100410645,1.98549427756612
kt2_s61,2comp_equal,2,61,5,bayesm,2,Alt3,1.1423672091910204,3.872689694118673,1.1592960467347235,1.3830708963433702
kt2_s61,2comp_equal,2,61,5,bayesm,2,Price,-5.147810009517071,7.662106203962534,-4.900045155624316,4.05364684656943
kt2_s62,2comp_equal,2,62,5,bayesm,2,Alt1,-0.8000192993638803,15.590077319529556,-0.5150254211384118,11.394438465280324
kt2_s62,2comp_equal,2,62,5,bayesm,2,Alt2,4.178248618703635,5.642341849280169,4.174720241697669,2.0173157410900453
kt2_s62,2comp_equal,2,62,5,bayesm,2,Alt3,-2.799578949784581,7.952761398900653,-2.7669662749054176,4.053359973262285
kt2_s62,2comp_equal,2,62,5,bayesm,2,Price,3.958007575381173,5.390979647772741,3.7267266721839327,1.5805157450028402
kt2_s63,2comp_equal,2,63,5,bayesm,2,Alt1,1.1422320109436024,4.552073439572648,1.016490221361992,1.5102955060385082
kt2_s63,2comp_equal,2,63,5,bayesm,2,Alt2,-2.9251593380406797,5.235043746289749,-2.9961819899097266,1.2008745094302902
kt2_s63,2comp_equal,2,63,5,bayesm,2,Alt3,-4.994926951439307,6.785179064299994,-4.975641541718453,1.5496938606271318
kt2_s63,2comp_equal,2,63,5,bayesm,2,Price,1.045186720282255,5.2079716478579785,1.0245668911514938,1.2489338050125272
kt2_s64,2comp_equal,2,64,5,bayesm,2,Alt1,-2.0176178774632287,10.085466515269143,-2.104406189275741,7.787711178719757
kt2_s64,2comp_equal,2,64,5,bayesm,2,Alt2,0.0614234999867906,5.791450899872233,0.3889369571177473,2.418546726027773
kt2_s64,2comp_equal,2,64,5,bayesm,2,Alt3,1.918504976062794,18.036845199921665,1.9223367888112344,12.889469914516836
kt2_s64,2comp_equal,2,64,5,bayesm,2,Price,0.2211617443534982,3.740685967549728,0.1086534594797626,1.1768725286652642
kt2_s65,2comp_equal,2,65,5,bayesm,2,Alt1,5.216467981609184,8.340903534937906,4.86515053802573,2.3407604227392147
kt2_s65,2comp_equal,2,65,5,bayesm,2,Alt2,8.39021934133696,9.844447505328615,7.70552967629507,1.9765266190051087
kt2_s65,2comp_equal,2,65,5,bayesm,2,Alt3,-6.222946774544578,12.362533222370708,-5.0900152270851855,0.8886201638795383
kt2_s65,2comp_equal,2,65,5,bayesm,2,Price,1.1032162360910218,7.134491306896834,1.0597671149060572,4.271868058753176
kt2_s66,2comp_equal,2,66,5,bayesm,2,Alt1,3.56647194223088,7.155381563502928,3.71758965292683,3.8651558472991328
kt2_s66,2comp_equal,2,66,5,bayesm,2,Alt2,1.848456335541864,7.930130990334274,1.6984470044028288,4.207381465554965
kt2_s66,2comp_equal,2,66,5,bayesm,2,Alt3,-8.596475048180865,24.54741206343219,-7.66925885565968,11.71486410271062
kt2_s66,2comp_equal,2,66,5,bayesm,2,Price,-0.2096770891068649,4.367974331862054,-0.0590735990337171,1.628424427786492
kt2_s67,2comp_equal,2,67,5,bayesm,2,Alt1,-1.1319557358550658,6.294227523849196,-1.005153730497158,3.739466950713559
kt2_s67,2comp_equal,2,67,5,bayesm,2,Alt2,0.8008321568306211,5.121938580297511,0.811706907847581,1.616827429466727
kt2_s67,2comp_equal,2,67,5,bayesm,2,Alt3,-2.539092632192717,15.646888151949788,-2.2503636307410764,10.182391570359943
kt2_s67,2comp_equal,2,67,5,bayesm,2,Price,-1.195359992896439,4.032797638563179,-1.13903725055366,1.6710414234384647
kt2_s68,2comp_equal,2,68,5,bayesm,2,Alt1,-4.701835439378598,17.390883718676523,-4.3346421167026215,12.458765405770125
kt2_s68,2comp_equal,2,68,5,bayesm,2,Alt2,-6.289662301857267,5.354706016201091,-5.864367593306123,1.1561868426034627
kt2_s68,2comp_equal,2,68,5,bayesm,2,Alt3,-1.2414940817072992,19.911523475932658,-0.7551106093652984,15.736520675215788
kt2_s68,2comp_equal,2,68,5,bayesm,2,Price,-2.3026834292349303,28.59340460858288,-1.760316219159109,24.142319433629822
kt2_s69,2comp_equal,2,69,5,bayesm,2,Alt1,-2.002652176042689,10.327398413934985,-1.920333228131644,6.131952402552359
kt2_s69,2comp_equal,2,69,5,bayesm,2,Alt2,-0.3219405335885055,31.94129542074876,0.0130148946352641,27.01555536281419
kt2_s69,2comp_equal,2,69,5,bayesm,2,Alt3,0.9222049029865113,8.666949748460297,0.6880238057942039,6.203524994741654
kt2_s69,2comp_equal,2,69,5,bayesm,2,Price,0.0810423388053618,18.95038856949215,0.4348811970367077,18.514453458331527
kt2_s70,2comp_equal,2,70,5,bayesm,2,Alt1,4.498353021947048,20.832377616422832,4.217915697174965,10.243771612310251
kt2_s70,2comp_equal,2,70,5,bayesm,2,Alt2,-5.351808699080404,8.834980080543717,-4.924846914811843,2.945995650316325
kt2_s70,2comp_equal,2,70,5,bayesm,2,Alt3,-4.127210467175452,58.5625845490283,-3.7751017424886273,41.115920164479455
kt2_s70,2comp_equal,2,70,5,bayesm,2,Price,-1.4385946118918866,4.260634491659572,-1.1336301875729284,1.249819395539972
kt2_s71,2comp_equal,2,71,5,bayesm,2,Alt1,2.1977243070586288,5.326388065695654,2.165271102238368,2.654134248961947
kt2_s71,2comp_equal,2,71,5,bayesm,2,Alt2,-1.050920661074031,12.07680784000092,-0.9292042025331936,6.756420042188876
kt2_s71,2comp_equal,2,71,5,bayesm,2,Alt3,3.0728055809484025,41.04167982236554,3.007053788822206,33.885988180613545
kt2_s71,2comp_equal,2,71,5,bayesm,2,Price,4.45114098123461,16.383351322554084,4.399457211998257,11.409670638119946
kt2_s72,2comp_equal,2,72,5,bayesm,2,Alt1,0.5831963564920922,16.7473722651798,0.5804438212409966,13.467986136273923
kt2_s72,2comp_equal,2,72,5,bayesm,2,Alt2,0.3902669310663222,7.277099727966168,0.2252029561938349,4.3140052268272
kt2_s72,2comp_equal,2,72,5,bayesm,2,Alt3,1.8025493881613872,13.135380399885364,1.6277983600475885,10.206620760638216
kt2_s72,2comp_equal,2,72,5,bayesm,2,Price,-0.0643724900797946,26.33399290415849,-0.1421867024978476,23.325167005076707
kt2_s73,2comp_equal,2,73,5,bayesm,2,Alt1,-2.510904472255334,5.536313835462416,-2.616455078284344,2.381361912079134
