dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,demo,param,post_mean,post_std,ci_low,ci_high,true_value,bias,in_ci
std_s02,standard,1,2,1,bayesm,2,z2,Alt1,0.2739702315647493,0.0988724976848109,0.0808813144080408,0.4675203242706837,0.2971545785204897,-0.0231843469557403,True
std_s02,standard,1,2,1,bayesm,2,z2,Alt2,-0.1621994915277569,0.0758381079246202,-0.3105894210502969,-0.0111238551046032,-0.0390536686928817,-0.1231458228348752,True
std_s02,standard,1,2,1,bayesm,2,z2,Alt3,-0.6036171362546678,0.07131952237512,-0.744010968126187,-0.4642149456180288,-0.539369744192795,-0.0642473920618728,True
std_s02,standard,1,2,1,bayesm,2,z2,Price,-0.1237444365861976,0.0807795233638095,-0.2824633170143489,0.0345822198026978,-0.0044908147284392,-0.1192536218577584,True
std_s03,standard,1,3,1,bayesm,2,z1,Alt1,-0.8908215399193421,0.0657184517105281,-1.0219886392945197,-0.7649628110952569,-0.8561732855429431,-0.0346482543763989,True
std_s03,standard,1,3,1,bayesm,2,z1,Alt2,0.3108168772115047,0.0855879047905578,0.1438660464673608,0.4810184020706891,0.2142497112579545,0.0965671659535502,True
std_s03,standard,1,3,1,bayesm,2,z1,Alt3,0.4750540089268886,0.0899348903430676,0.2983262486229096,0.653116321108949,0.498054076453957,-0.0230000675270684,True
std_s03,standard,1,3,1,bayesm,2,z1,Price,0.2307739058461566,0.0841778980685903,0.0679637523587855,0.3966052219250304,0.1695004908126231,0.0612734150335335,True
std_s03,standard,1,3,1,bayesm,2,z2,Alt1,0.1504678792549701,0.0598890708033679,0.0330424117982403,0.2689046440772143,0.0726293727396652,0.0778385065153049,True
std_s03,standard,1,3,1,bayesm,2,z2,Alt2,-0.5325865856339603,0.0789999419005216,-0.6871106766221869,-0.3788298667567272,-0.4768290580637095,-0.0557575275702507,True
std_s03,standard,1,3,1,bayesm,2,z2,Alt3,0.4143025651821455,0.0807619016227705,0.2562080292403487,0.5725504531461847,0.3217774145010998,0.0925251506810456,True
std_s03,standard,1,3,1,bayesm,2,z2,Price,0.2998879825601849,0.0784147732367544,0.1479399366992019,0.4546673965937421,0.1002344735363199,0.1996535090238649,False
std_s04,standard,1,4,1,bayesm,2,z1,Alt1,0.7162022945762887,0.0757297297235981,0.5683383546461004,0.8680089188144285,0.8035660428716412,-0.0873637482953525,True
std_s04,standard,1,4,1,bayesm,2,z1,Alt2,0.3777881151625037,0.0668193482536566,0.2467125738735821,0.5097551384552144,0.4500684151924695,-0.0722803000299658,True
std_s04,standard,1,4,1,bayesm,2,z1,Alt3,-0.4051811534193389,0.0922233530425548,-0.5880886440745002,-0.2267090506961857,-0.5299190171681182,0.1247378637487792,True
std_s04,standard,1,4,1,bayesm,2,z1,Price,-0.2698746964978116,0.0593124823599145,-0.3848948700945095,-0.1543713939949819,-0.305023404936404,0.0351487084385924,True
std_s04,standard,1,4,1,bayesm,2,z2,Alt1,-0.0226367004729576,0.0726258359252854,-0.164215924224404,0.1202240660338619,-0.11810529630633,0.0954685958333723,True
std_s04,standard,1,4,1,bayesm,2,z2,Alt2,0.0848887860760973,0.0639405333662818,-0.0393402149447375,0.2109604995448448,0.0779176565930866,0.0069711294830107,True
std_s04,standard,1,4,1,bayesm,2,z2,Alt3,0.8892699223470105,0.0856243283784824,0.7215581419073022,1.058891212945975,0.9061435291427912,-0.0168736067957805,True
std_s04,standard,1,4,1,bayesm,2,z2,Price,-0.6867632910709337,0.0588869768173347,-0.802550418385818,-0.5726369375621887,-0.6564364099963509,-0.0303268810745828,True
std_s05,standard,1,5,1,bayesm,2,z1,Alt1,-1.033431774736314,0.0951532404696531,-1.221080504140834,-0.8476544633158358,-1.034447407136531,0.001015632400217,True
std_s05,standard,1,5,1,bayesm,2,z1,Alt2,-0.6409030285106152,0.0742404769838073,-0.7852826199774463,-0.4939985861918512,-0.5111013813010978,-0.1298016472095173,True
std_s05,standard,1,5,1,bayesm,2,z1,Alt3,-0.1967962027601736,0.083659580669069,-0.3608171166575567,-0.0329733661891724,-0.1978629165888514,0.0010667138286777,True
std_s05,standard,1,5,1,bayesm,2,z1,Price,-0.5092899400711987,0.0732712978917728,-0.6528835470005261,-0.3686987312160973,-0.5737472255937219,0.0644572855225232,True
std_s05,standard,1,5,1,bayesm,2,z2,Alt1,-0.1178507879435022,0.0915182860906391,-0.2960066399371309,0.061318220779714,-0.0215525253929762,-0.096298262550526,True
std_s05,standard,1,5,1,bayesm,2,z2,Alt2,-0.0894862054354305,0.0738690213947562,-0.233383715966101,0.0561304083560727,-0.0446488306916091,-0.0448373747438213,True
std_s05,standard,1,5,1,bayesm,2,z2,Alt3,-0.7013077943205485,0.0847595586093947,-0.8662749444909015,-0.5348095003295636,-0.7757104347606886,0.0744026404401401,True
std_s05,standard,1,5,1,bayesm,2,z2,Price,0.1038757830902491,0.0732425706186654,-0.0397089326032672,0.2475707733009756,0.080386037738412,0.023489745351837,True
std_s06,standard,1,6,1,bayesm,2,z1,Alt1,-0.2749583952164451,0.0698272046629945,-0.4131837931741184,-0.140038574977042,-0.3305750867456238,0.0556166915291787,True
std_s06,standard,1,6,1,bayesm,2,z1,Alt2,-0.3781659784371664,0.0690515848523402,-0.5149365017377597,-0.2415673544663223,-0.4670364760249886,0.0888704975878222,True
std_s06,standard,1,6,1,bayesm,2,z1,Alt3,0.0151654797194192,0.0755100612234169,-0.1328979626144247,0.1655384185154458,0.2692558796103749,-0.2540903998909556,False
std_s06,standard,1,6,1,bayesm,2,z1,Price,0.5584999841186136,0.043683001785612,0.4733405704535368,0.6454785300793325,0.6403430249028366,-0.081843040784223,True
std_s06,standard,1,6,1,bayesm,2,z2,Alt1,-0.2016719266737049,0.0763507394693009,-0.3520446300661257,-0.0544137762966901,-0.2280867791087276,0.0264148524350226,True
std_s06,standard,1,6,1,bayesm,2,z2,Alt2,-0.3616595970128886,0.0763941710792392,-0.5120129682054202,-0.2131524898877951,-0.4443317255856651,0.0826721285727765,True
std_s06,standard,1,6,1,bayesm,2,z2,Alt3,0.6413814134451068,0.0820836433269553,0.4794290319115953,0.8032430327379472,0.5673995109037138,0.073981902541393,True
std_s06,standard,1,6,1,bayesm,2,z2,Price,0.3404109868545011,0.0466808917508896,0.2487680193501649,0.430696871829358,0.4168802688031624,-0.0764692819486613,True
std_s07,standard,1,7,1,bayesm,2,z1,Alt1,0.3733201264815273,0.0833937084974194,0.2082856618579938,0.5364422484904955,0.2315539420995894,0.1417661843819379,True
std_s07,standard,1,7,1,bayesm,2,z1,Alt2,-0.721601373382567,0.0833458451375839,-0.8845443433322879,-0.5606281096411949,-0.5883195449432443,-0.1332818284393226,True
std_s07,standard,1,7,1,bayesm,2,z1,Alt3,0.6198805853110639,0.0901072702140684,0.4461903023877173,0.799840222485996,0.5633934814708064,0.0564871038402575,True
std_s07,standard,1,7,1,bayesm,2,z1,Price,0.6015211935492399,0.0605335546696056,0.4823363276066899,0.7206112661486239,0.7111333962093235,-0.1096122026600835,True
std_s07,standard,1,7,1,bayesm,2,z2,Alt1,0.0047070874221521,0.0854108027574026,-0.161041389969691,0.1724632545047174,-0.1427017518524048,0.1474088392745569,True
std_s07,standard,1,7,1,bayesm,2,z2,Alt2,0.7439129699045374,0.0833881378323041,0.5811411846752722,0.9085355420790264,0.8292123916361982,-0.0852994217316608,True
std_s07,standard,1,7,1,bayesm,2,z2,Alt3,0.1082335756471096,0.0924130474101697,-0.0717380710463957,0.2908470643894597,0.1135998383017566,-0.0053662626546469,True
std_s07,standard,1,7,1,bayesm,2,z2,Price,0.4389598582055709,0.0629839706956853,0.3167750373548842,0.5616443605727355,0.5624772911365052,-0.1235174329309343,False
std_s08,standard,1,8,1,bayesm,2,z1,Alt1,0.0352109605251719,0.092096100146555,-0.1468896576212596,0.216417001215627,0.0944567014186255,-0.0592457408934535,True
std_s08,standard,1,8,1,bayesm,2,z1,Alt2,0.5427369450238828,0.0806378244396183,0.3853760404870933,0.7016435728473479,0.5865287007932471,-0.0437917557693643,True
std_s08,standard,1,8,1,bayesm,2,z1,Alt3,0.1410964035288839,0.0572664586429638,0.0269239116211302,0.2530038629860939,0.1713281524952742,-0.0302317489663902,True
std_s08,standard,1,8,1,bayesm,2,z1,Price,0.6981246020027,0.0815297549556947,0.5390838840210558,0.8602098160098227,0.7108510691420923,-0.0127264671393922,True
std_s08,standard,1,8,1,bayesm,2,z2,Alt1,0.5142581612703363,0.0964648915040384,0.3243673152648438,0.704415832381703,0.3885869007256237,0.1256712605447126,True
std_s08,standard,1,8,1,bayesm,2,z2,Alt2,-0.6566060576327485,0.0877338484254328,-0.8335202373674483,-0.4870644928794111,-0.492198256353733,-0.1644078012790155,True
std_s08,standard,1,8,1,bayesm,2,z2,Alt3,0.8359050320399436,0.0613731334086451,0.7171121846900343,0.9558518841295188,0.7837676877185872,0.0521373443213564,True
std_s08,standard,1,8,1,bayesm,2,z2,Price,0.2136834459906851,0.0827994682347419,0.0509961188169161,0.37635962426617,0.2669218460786782,-0.0532384000879931,True
