dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,Hellinger,KL,JSD,TVD,Wasserstein1
kt3_s19,3comp_equal,3,19,5,nuts,2,Alt2,0.23577,0.5002,0.04853,0.16839,0.44079
kt3_s19,3comp_equal,3,19,5,nuts,2,Alt3,0.12705,0.09191,0.01538,0.11546,0.40148
kt3_s19,3comp_equal,3,19,5,nuts,2,Price,0.07837,0.02838,0.00602,0.08775,0.223
kt3_s20,3comp_equal,3,20,5,nuts,2,Alt1,0.1132,0.05701,0.01258,0.12999,0.31146
kt3_s20,3comp_equal,3,20,5,nuts,2,Alt2,0.10695,0.05876,0.01099,0.10211,0.418
kt3_s20,3comp_equal,3,20,5,nuts,2,Alt3,0.09715,0.04206,0.00927,0.11112,0.35374
kt3_s20,3comp_equal,3,20,5,nuts,2,Price,0.11221,0.06245,0.01217,0.09635,0.58875
kt3_s21,3comp_equal,3,21,5,nuts,2,Alt1,0.33086,inf,0.09604,0.29978,2.50031
kt3_s21,3comp_equal,3,21,5,nuts,2,Alt2,0.27018,inf,0.06743,0.25783,0.86337
kt3_s21,3comp_equal,3,21,5,nuts,2,Alt3,0.16385,inf,0.02344,0.14803,0.47365
kt3_s21,3comp_equal,3,21,5,nuts,2,Price,0.17043,inf,0.02313,0.09624,0.55494
kt3_s22,3comp_equal,3,22,5,nuts,2,Alt1,0.19896,0.24795,0.03659,0.18165,0.56093
kt3_s22,3comp_equal,3,22,5,nuts,2,Alt2,0.37166,2.9503,0.11178,0.31908,1.9896
kt3_s22,3comp_equal,3,22,5,nuts,2,Alt3,0.06152,0.02124,0.00363,0.05837,0.1426
kt3_s22,3comp_equal,3,22,5,nuts,2,Price,0.10782,0.06987,0.0108,0.07629,0.25441
kt3_s23,3comp_equal,3,23,5,nuts,2,Alt1,0.16702,inf,0.02523,0.14966,0.5688
kt3_s23,3comp_equal,3,23,5,nuts,2,Alt2,0.21535,inf,0.0369,0.15064,0.85439
kt3_s23,3comp_equal,3,23,5,nuts,2,Alt3,0.2422,inf,0.04949,0.19078,0.59552
kt3_s23,3comp_equal,3,23,5,nuts,2,Price,0.09076,inf,0.00731,0.0568,0.28543
kt3_s24,3comp_equal,3,24,5,nuts,2,Alt1,0.13724,inf,0.01696,0.11837,0.43819
kt3_s24,3comp_equal,3,24,5,nuts,2,Alt2,0.06007,inf,0.00307,0.04035,0.2499
kt3_s24,3comp_equal,3,24,5,nuts,2,Alt3,0.1658,inf,0.0246,0.16929,0.45268
kt3_s24,3comp_equal,3,24,5,nuts,2,Price,0.10581,inf,0.0103,0.09685,0.25769
kt3_s25,3comp_equal,3,25,5,nuts,2,Alt1,0.11866,0.11809,0.01325,0.09834,0.22483
kt3_s25,3comp_equal,3,25,5,nuts,2,Alt2,0.14356,0.26936,0.01832,0.12043,0.30399
kt3_s25,3comp_equal,3,25,5,nuts,2,Alt3,0.1249,0.50584,0.01272,0.08999,0.25946
kt3_s25,3comp_equal,3,25,5,nuts,2,Price,0.09842,0.04787,0.0094,0.09699,0.26272
kt3_s26,3comp_equal,3,26,5,nuts,2,Alt1,0.13096,0.11328,0.01585,0.10904,0.32861
kt3_s26,3comp_equal,3,26,5,nuts,2,Alt2,0.26316,2.31177,0.05605,0.16877,0.90336
kt3_s26,3comp_equal,3,26,5,nuts,2,Alt3,0.06011,0.01681,0.00355,0.05273,0.09579
kt3_s26,3comp_equal,3,26,5,nuts,2,Price,0.12702,0.09321,0.0152,0.10978,0.16549
kt3_s27,3comp_equal,3,27,5,nuts,2,Alt1,0.18075,0.20112,0.03042,0.17209,0.84354
kt3_s27,3comp_equal,3,27,5,nuts,2,Alt2,0.12837,0.09883,0.01554,0.11454,0.54075
kt3_s27,3comp_equal,3,27,5,nuts,2,Alt3,0.14233,0.18043,0.018,0.10378,0.25269
kt3_s27,3comp_equal,3,27,5,nuts,2,Price,0.05531,0.01627,0.00295,0.05579,0.17963
kt3_s28,3comp_equal,3,28,5,nuts,2,Alt1,0.18204,inf,0.0284,0.14609,0.73836
kt3_s28,3comp_equal,3,28,5,nuts,2,Alt2,0.27779,inf,0.07022,0.29266,0.98789
kt3_s28,3comp_equal,3,28,5,nuts,2,Alt3,0.40989,inf,0.14227,0.39823,1.35382
kt3_s28,3comp_equal,3,28,5,nuts,2,Price,0.09596,0.69185,0.00793,0.06899,0.36538
kt3_s29,3comp_equal,3,29,5,nuts,2,Alt1,0.08396,0.04743,0.00653,0.07038,0.25522
kt3_s29,3comp_equal,3,29,5,nuts,2,Alt2,0.05963,0.02821,0.00316,0.03302,0.13627
kt3_s29,3comp_equal,3,29,5,nuts,2,Alt3,0.11089,0.0895,0.01132,0.07863,0.34388
kt3_s29,3comp_equal,3,29,5,nuts,2,Price,0.12293,0.07674,0.01456,0.11443,0.60686
kt3_s30,3comp_equal,3,30,5,nuts,2,Alt1,0.04331,0.00792,0.00186,0.04717,0.18944
kt3_s30,3comp_equal,3,30,5,nuts,2,Alt2,0.07742,0.02908,0.00582,0.06915,0.23187
kt3_s30,3comp_equal,3,30,5,nuts,2,Alt3,0.14182,0.09897,0.0192,0.13368,0.43559
kt3_s30,3comp_equal,3,30,5,nuts,2,Price,0.04765,0.01064,0.00222,0.0384,0.18687
kt3_s31,3comp_equal,3,31,5,nuts,2,Alt1,0.44566,inf,0.15484,0.34496,5.28888
kt3_s31,3comp_equal,3,31,5,nuts,2,Alt2,0.10809,0.05951,0.01129,0.09906,0.21776
kt3_s31,3comp_equal,3,31,5,nuts,2,Alt3,0.04951,0.01166,0.00239,0.05374,0.16831
kt3_s31,3comp_equal,3,31,5,nuts,2,Price,0.07323,0.02256,0.00532,0.08087,0.40526
kt3_s32,3comp_equal,3,32,5,nuts,2,Alt1,0.1591,0.21313,0.02318,0.15109,0.34861
kt3_s32,3comp_equal,3,32,5,nuts,2,Alt2,0.20738,0.30759,0.03881,0.16434,0.43847
kt3_s32,3comp_equal,3,32,5,nuts,2,Alt3,0.12398,0.09731,0.01435,0.10246,0.31344
kt3_s32,3comp_equal,3,32,5,nuts,2,Price,0.15895,0.14263,0.02376,0.14369,0.50898
kt3_s33,3comp_equal,3,33,5,nuts,2,Alt1,0.11553,0.08287,0.01237,0.08696,0.20732
kt3_s33,3comp_equal,3,33,5,nuts,2,Alt2,0.14919,0.12736,0.02117,0.14518,0.32894
kt3_s33,3comp_equal,3,33,5,nuts,2,Alt3,0.10196,0.06166,0.00979,0.08889,0.21699
kt3_s33,3comp_equal,3,33,5,nuts,2,Price,0.10185,0.06892,0.00956,0.08198,0.30154
kt3_s34,3comp_equal,3,34,5,nuts,2,Alt1,0.08292,0.04318,0.00634,0.04917,0.10508
kt3_s34,3comp_equal,3,34,5,nuts,2,Alt2,0.09951,0.05353,0.00942,0.08598,0.31208
kt3_s34,3comp_equal,3,34,5,nuts,2,Alt3,0.20992,0.49314,0.03736,0.16298,0.43067
kt3_s34,3comp_equal,3,34,5,nuts,2,Price,0.06922,0.02328,0.00466,0.06874,0.26605
kt3_s35,3comp_equal,3,35,5,nuts,2,Alt1,0.08779,inf,0.00637,0.06023,0.32335
kt3_s35,3comp_equal,3,35,5,nuts,2,Alt2,0.11786,inf,0.01247,0.11622,0.38043
kt3_s35,3comp_equal,3,35,5,nuts,2,Alt3,0.11584,inf,0.01178,0.10644,0.34506
kt3_s35,3comp_equal,3,35,5,nuts,2,Price,0.16585,inf,0.02439,0.12152,0.42123
kt3_s36,3comp_equal,3,36,5,nuts,2,Alt1,0.05257,0.01324,0.00268,0.05812,0.11349
kt3_s36,3comp_equal,3,36,5,nuts,2,Alt2,0.0481,0.01195,0.00222,0.04363,0.09927
kt3_s36,3comp_equal,3,36,5,nuts,2,Alt3,0.06552,0.03065,0.00392,0.03919,0.14003
kt3_s36,3comp_equal,3,36,5,nuts,2,Price,0.11457,0.05275,0.01293,0.11083,0.81929
kt3_s37,3comp_equal,3,37,5,nuts,2,Alt1,0.16376,0.41061,0.02361,0.13151,0.37415
kt3_s37,3comp_equal,3,37,5,nuts,2,Alt2,0.2024,0.33495,0.03658,0.17232,0.5048
kt3_s37,3comp_equal,3,37,5,nuts,2,Alt3,0.08527,0.04554,0.00678,0.06772,0.18578
kt3_s37,3comp_equal,3,37,5,nuts,2,Price,0.08371,0.05002,0.00642,0.06238,0.23012
kt3_s38,3comp_equal,3,38,5,nuts,2,Alt1,0.19653,inf,0.03478,0.17796,0.54841
kt3_s38,3comp_equal,3,38,5,nuts,2,Alt2,0.08561,inf,0.0062,0.05316,0.27569
kt3_s38,3comp_equal,3,38,5,nuts,2,Alt3,0.15066,inf,0.02056,0.13473,0.30175
kt3_s38,3comp_equal,3,38,5,nuts,2,Price,0.13292,0.57733,0.01664,0.13987,0.28509
kt3_s39,3comp_equal,3,39,5,nuts,2,Alt1,0.12576,inf,0.01382,0.10375,0.49917
kt3_s39,3comp_equal,3,39,5,nuts,2,Alt2,0.2994,inf,0.0738,0.25127,1.19491
kt3_s39,3comp_equal,3,39,5,nuts,2,Alt3,0.09247,inf,0.00702,0.06157,0.2945
kt3_s39,3comp_equal,3,39,5,nuts,2,Price,0.10585,inf,0.00963,0.07501,0.35601
kt3_s40,3comp_equal,3,40,5,nuts,2,Alt1,0.45785,inf,0.16662,0.39133,3.18322
kt3_s40,3comp_equal,3,40,5,nuts,2,Alt2,0.08907,inf,0.00602,0.03945,0.28766
kt3_s40,3comp_equal,3,40,5,nuts,2,Alt3,0.14305,inf,0.01755,0.09468,0.38603
kt3_s40,3comp_equal,3,40,5,nuts,2,Price,0.11184,0.56797,0.01128,0.08983,0.32596
kt3_s41,3comp_equal,3,41,5,nuts,2,Alt1,0.10918,0.06995,0.01123,0.1052,0.23627
kt3_s41,3comp_equal,3,41,5,nuts,2,Alt2,0.19955,0.25684,0.03645,0.18298,0.43432
kt3_s41,3comp_equal,3,41,5,nuts,2,Alt3,0.19038,0.30598,0.03211,0.13964,0.56189
kt3_s41,3comp_equal,3,41,5,nuts,2,Price,0.07974,0.03935,0.0059,0.0534,0.14664
kt3_s42,3comp_equal,3,42,5,nuts,2,Alt1,0.0514,0.01371,0.00255,0.05025,0.20944
kt3_s42,3comp_equal,3,42,5,nuts,2,Alt2,0.18593,0.32908,0.02991,0.14285,0.37664
kt3_s42,3comp_equal,3,42,5,nuts,2,Alt3,0.18071,0.24388,0.02983,0.14795,0.54443
kt3_s42,3comp_equal,3,42,5,nuts,2,Price,0.07619,0.02434,0.00574,0.0891,0.23062
kt3_s43,3comp_equal,3,43,5,nuts,2,Alt1,0.06186,0.01931,0.00372,0.06251,0.164
kt3_s43,3comp_equal,3,43,5,nuts,2,Alt2,0.24616,0.51268,0.05395,0.21534,0.58164
kt3_s43,3comp_equal,3,43,5,nuts,2,Alt3,0.06632,0.03059,0.00404,0.04689,0.17737
kt3_s43,3comp_equal,3,43,5,nuts,2,Price,0.05742,0.01801,0.00315,0.04681,0.11248
kt3_s44,3comp_equal,3,44,5,nuts,2,Alt1,0.31836,1.45643,0.08651,0.28009,0.67807
kt3_s44,3comp_equal,3,44,5,nuts,2,Alt2,0.1478,0.16088,0.01996,0.12488,0.38356
kt3_s44,3comp_equal,3,44,5,nuts,2,Alt3,0.19216,0.33145,0.03256,0.16475,0.50913
kt3_s44,3comp_equal,3,44,5,nuts,2,Price,0.1475,0.1315,0.02029,0.12635,0.45271
kt3_s45,3comp_equal,3,45,5,nuts,2,Alt1,0.15027,0.2012,0.01993,0.10832,0.33243
kt3_s45,3comp_equal,3,45,5,nuts,2,Alt2,0.13148,0.09947,0.01624,0.12227,0.2808
kt3_s45,3comp_equal,3,45,5,nuts,2,Alt3,0.26157,0.79699,0.05979,0.22228,0.52341
kt3_s45,3comp_equal,3,45,5,nuts,2,Price,0.03729,0.00698,0.00134,0.03625,0.14059
kt3_s46,3comp_equal,3,46,5,nuts,2,Alt1,0.14534,0.20193,0.01934,0.14118,0.41093
kt3_s46,3comp_equal,3,46,5,nuts,2,Alt2,0.11971,0.08898,0.01336,0.10192,0.25141
kt3_s46,3comp_equal,3,46,5,nuts,2,Alt3,0.10663,0.0631,0.01079,0.0844,0.33555
kt3_s46,3comp_equal,3,46,5,nuts,2,Price,0.10209,0.05503,0.00998,0.08622,0.32036
kt3_s47,3comp_equal,3,47,5,nuts,2,Alt1,0.06462,0.02378,0.00396,0.0577,0.12572
kt3_s47,3comp_equal,3,47,5,nuts,2,Alt2,0.12382,0.08441,0.01454,0.1197,0.36145
kt3_s47,3comp_equal,3,47,5,nuts,2,Alt3,0.27702,1.03211,0.0662,0.24449,1.17213
kt3_s47,3comp_equal,3,47,5,nuts,2,Price,0.07766,0.02563,0.00596,0.0799,0.27107
kt3_s48,3comp_equal,3,48,5,nuts,2,Alt1,0.16317,inf,0.02577,0.1871,0.48626
kt3_s48,3comp_equal,3,48,5,nuts,2,Alt2,0.19104,inf,0.03515,0.22207,0.54566
kt3_s48,3comp_equal,3,48,5,nuts,2,Alt3,0.19286,inf,0.03368,0.16061,0.75081
kt3_s48,3comp_equal,3,48,5,nuts,2,Price,0.18175,inf,0.03193,0.18449,0.51475
kt3_s49,3comp_equal,3,49,5,nuts,2,Alt1,0.06758,inf,0.00361,0.02743,0.24106
kt3_s49,3comp_equal,3,49,5,nuts,2,Alt2,0.20861,inf,0.03904,0.17821,0.90057
kt3_s49,3comp_equal,3,49,5,nuts,2,Alt3,0.43917,inf,0.16889,0.42595,1.57919
kt3_s49,3comp_equal,3,49,5,nuts,2,Price,0.08955,inf,0.00723,0.07919,0.26364
kt3_s50,3comp_equal,3,50,5,nuts,2,Alt1,0.17463,0.18359,0.02813,0.13247,0.38482
kt3_s50,3comp_equal,3,50,5,nuts,2,Alt2,0.29312,1.03986,0.07532,0.26717,1.01254
kt3_s50,3comp_equal,3,50,5,nuts,2,Alt3,0.09551,0.03722,0.00901,0.10958,0.29649
kt3_s50,3comp_equal,3,50,5,nuts,2,Price,0.06909,0.02014,0.00473,0.06923,0.1406
kt3_s51,3comp_equal,3,51,5,nuts,2,Alt1,0.12164,0.46879,0.01228,0.09084,0.34472
kt3_s51,3comp_equal,3,51,5,nuts,2,Alt2,0.09443,0.11368,0.00748,0.05099,0.20309
kt3_s51,3comp_equal,3,51,5,nuts,2,Alt3,0.08143,0.03822,0.00626,0.08202,0.18395
kt3_s51,3comp_equal,3,51,5,nuts,2,Price,0.10146,0.186,0.00881,0.08093,0.31152
kt3_s52,3comp_equal,3,52,5,nuts,2,Alt1,0.13423,0.1194,0.01655,0.09901,0.20943
kt3_s52,3comp_equal,3,52,5,nuts,2,Alt2,0.13063,0.09049,0.01632,0.11872,0.32308
kt3_s52,3comp_equal,3,52,5,nuts,2,Alt3,0.1123,0.07546,0.01172,0.09197,0.1701
kt3_s52,3comp_equal,3,52,5,nuts,2,Price,0.12605,0.08858,0.01508,0.11859,0.3488
kt3_s53,3comp_equal,3,53,5,nuts,2,Alt1,0.41137,8.0142,0.13458,0.27169,2.30843
kt3_s53,3comp_equal,3,53,5,nuts,2,Alt2,0.11887,0.07147,0.01362,0.11318,0.48805
kt3_s53,3comp_equal,3,53,5,nuts,2,Alt3,0.03617,0.00748,0.00124,0.02083,0.05454
kt3_s53,3comp_equal,3,53,5,nuts,2,Price,0.11064,0.06324,0.01185,0.10477,0.2201
kt3_s54,3comp_equal,3,54,5,nuts,2,Alt1,0.09985,0.17881,0.00831,0.05495,0.23858
kt3_s54,3comp_equal,3,54,5,nuts,2,Alt2,0.08012,0.06048,0.00578,0.06741,0.20752
kt3_s54,3comp_equal,3,54,5,nuts,2,Alt3,0.14645,0.21444,0.01896,0.10746,0.38977
kt3_s54,3comp_equal,3,54,5,nuts,2,Price,0.1571,0.19195,0.0222,0.11643,0.69946
kt3_s55,3comp_equal,3,55,5,nuts,2,Alt1,0.19602,0.8111,0.0316,0.14426,0.59677
kt3_s55,3comp_equal,3,55,5,nuts,2,Alt2,0.23617,1.24212,0.04685,0.19008,0.78325
kt3_s55,3comp_equal,3,55,5,nuts,2,Alt3,0.20331,0.78948,0.03411,0.14843,0.67234
kt3_s55,3comp_equal,3,55,5,nuts,2,Price,0.08542,0.04319,0.00692,0.08581,0.492
kt3_s56,3comp_equal,3,56,5,nuts,2,Alt1,0.08381,inf,0.00563,0.03814,0.34552
kt3_s56,3comp_equal,3,56,5,nuts,2,Alt2,0.15979,inf,0.02296,0.14878,0.52295
kt3_s56,3comp_equal,3,56,5,nuts,2,Alt3,0.1001,inf,0.00879,0.07396,0.38164
kt3_s56,3comp_equal,3,56,5,nuts,2,Price,0.09299,inf,0.00741,0.04847,0.26461
kt3_s57,3comp_equal,3,57,5,nuts,2,Alt1,0.0805,inf,0.00552,0.06709,0.392
kt3_s57,3comp_equal,3,57,5,nuts,2,Alt2,0.14628,inf,0.01931,0.12586,0.49901
kt3_s57,3comp_equal,3,57,5,nuts,2,Alt3,0.09955,inf,0.00887,0.06443,0.31782
kt3_s57,3comp_equal,3,57,5,nuts,2,Price,0.09708,inf,0.00839,0.07596,0.21723
kt3_s58,3comp_equal,3,58,5,nuts,2,Alt1,0.29899,inf,0.07115,0.23395,1.77936
kt3_s58,3comp_equal,3,58,5,nuts,2,Alt2,0.20278,inf,0.03519,0.16954,0.86664
kt3_s58,3comp_equal,3,58,5,nuts,2,Alt3,0.13612,inf,0.01581,0.11485,0.46446
kt3_s58,3comp_equal,3,58,5,nuts,2,Price,0.16966,1.18721,0.02498,0.13976,0.49263
kt3_s59,3comp_equal,3,59,5,nuts,2,Alt1,0.18044,0.24213,0.02975,0.15528,0.51665
kt3_s59,3comp_equal,3,59,5,nuts,2,Alt2,0.1081,0.07772,0.01099,0.09229,0.35008
kt3_s59,3comp_equal,3,59,5,nuts,2,Alt3,0.15557,0.16628,0.0224,0.14054,0.4114
kt3_s59,3comp_equal,3,59,5,nuts,2,Price,0.05439,0.01515,0.00285,0.04781,0.09916
kt3_s60,3comp_equal,3,60,5,nuts,2,Alt1,0.28579,1.54278,0.06896,0.23399,0.94508
kt3_s60,3comp_equal,3,60,5,nuts,2,Alt2,0.12763,0.1258,0.01454,0.08937,0.25463
kt3_s60,3comp_equal,3,60,5,nuts,2,Alt3,0.09687,0.06353,0.00865,0.06915,0.22039
kt3_s60,3comp_equal,3,60,5,nuts,2,Price,0.04965,0.01223,0.00239,0.03733,0.09303
kt3_s61,3comp_equal,3,61,5,nuts,2,Alt1,0.1391,0.14963,0.01731,0.08653,0.30156
kt3_s61,3comp_equal,3,61,5,nuts,2,Alt2,0.05938,0.01882,0.00339,0.0545,0.15441
kt3_s61,3comp_equal,3,61,5,nuts,2,Alt3,0.05168,0.01481,0.00254,0.04432,0.06987
kt3_s61,3comp_equal,3,61,5,nuts,2,Price,0.09665,0.05399,0.00882,0.07962,0.22373
kt3_s62,3comp_equal,3,62,5,nuts,2,Alt1,0.14168,0.41461,0.01823,0.11758,0.41749
kt3_s62,3comp_equal,3,62,5,nuts,2,Alt2,0.15499,0.3241,0.0223,0.14047,0.40649
kt3_s62,3comp_equal,3,62,5,nuts,2,Alt3,0.19239,0.39921,0.03226,0.14909,0.46309
kt3_s62,3comp_equal,3,62,5,nuts,2,Price,0.16713,0.2001,0.02518,0.13194,0.3327
kt3_s63,3comp_equal,3,63,5,nuts,2,Alt1,0.10548,inf,0.00983,0.08288,0.31419
kt3_s63,3comp_equal,3,63,5,nuts,2,Alt2,0.13668,inf,0.01675,0.10592,0.33222
kt3_s63,3comp_equal,3,63,5,nuts,2,Alt3,0.14368,inf,0.01892,0.11701,0.29912
kt3_s63,3comp_equal,3,63,5,nuts,2,Price,0.06116,inf,0.00317,0.03103,0.2075
kt3_s64,3comp_equal,3,64,5,nuts,2,Alt1,0.15145,0.24295,0.02012,0.10575,0.28612
kt3_s64,3comp_equal,3,64,5,nuts,2,Alt2,0.05539,0.01615,0.00295,0.04964,0.06763
kt3_s64,3comp_equal,3,64,5,nuts,2,Alt3,0.08572,0.03808,0.00707,0.07081,0.29608
kt3_s64,3comp_equal,3,64,5,nuts,2,Price,0.05592,0.01429,0.00307,0.05204,0.18419
kt3_s65,3comp_equal,3,65,5,nuts,2,Alt1,0.2237,inf,0.04454,0.20648,1.13823
kt3_s65,3comp_equal,3,65,5,nuts,2,Alt2,0.22835,inf,0.04476,0.19019,1.38988
kt3_s65,3comp_equal,3,65,5,nuts,2,Alt3,0.44112,inf,0.16476,0.45448,2.11954
kt3_s65,3comp_equal,3,65,5,nuts,2,Price,0.15639,0.51553,0.02146,0.12164,0.36789
kt3_s66,3comp_equal,3,66,5,nuts,2,Alt1,0.20106,inf,0.03641,0.19787,0.73328
kt3_s66,3comp_equal,3,66,5,nuts,2,Alt2,0.13181,0.44742,0.0152,0.09578,0.347
kt3_s66,3comp_equal,3,66,5,nuts,2,Alt3,0.33004,inf,0.10133,0.33109,1.45733
kt3_s66,3comp_equal,3,66,5,nuts,2,Price,0.1111,inf,0.01071,0.08649,0.4174
kt3_s67,3comp_equal,3,67,5,nuts,2,Alt1,0.04448,0.01131,0.00188,0.03672,0.05236
kt3_s67,3comp_equal,3,67,5,nuts,2,Alt2,0.07934,0.03094,0.0061,0.0769,0.21091
kt3_s67,3comp_equal,3,67,5,nuts,2,Alt3,0.43469,9.47262,0.14734,0.29925,2.27134
kt3_s67,3comp_equal,3,67,5,nuts,2,Price,0.05397,0.01294,0.00288,0.04897,0.09251
kt3_s68,3comp_equal,3,68,5,nuts,2,Alt1,0.15146,0.14033,0.02129,0.13865,0.64459
kt3_s68,3comp_equal,3,68,5,nuts,2,Alt2,0.11235,0.07737,0.01175,0.08536,0.1902
kt3_s68,3comp_equal,3,68,5,nuts,2,Alt3,0.06871,0.02355,0.00457,0.06671,0.1543
kt3_s68,3comp_equal,3,68,5,nuts,2,Price,0.06363,0.01968,0.00394,0.06786,0.37902
kt3_s69,3comp_equal,3,69,5,nuts,2,Alt1,0.14753,inf,0.01986,0.13744,0.52492
kt3_s69,3comp_equal,3,69,5,nuts,2,Alt2,0.21697,inf,0.04187,0.184,0.77366
kt3_s69,3comp_equal,3,69,5,nuts,2,Alt3,0.17417,inf,0.02843,0.15876,0.41866
kt3_s69,3comp_equal,3,69,5,nuts,2,Price,0.10399,inf,0.00987,0.08493,0.44495
kt3_s70,3comp_equal,3,70,5,nuts,2,Alt1,0.21295,0.44905,0.0398,0.15382,0.42846
kt3_s70,3comp_equal,3,70,5,nuts,2,Alt2,0.15415,0.53823,0.01991,0.10122,0.4789
kt3_s70,3comp_equal,3,70,5,nuts,2,Alt3,0.31997,3.53544,0.08448,0.24671,1.91895
kt3_s70,3comp_equal,3,70,5,nuts,2,Price,0.13668,0.11585,0.01773,0.14466,0.66354
kt3_s71,3comp_equal,3,71,5,nuts,2,Alt1,0.17168,0.32634,0.02541,0.12856,0.30726
kt3_s71,3comp_equal,3,71,5,nuts,2,Alt2,0.18102,0.43996,0.0278,0.1258,0.62566
kt3_s71,3comp_equal,3,71,5,nuts,2,Alt3,0.20033,0.34485,0.03557,0.17125,1.02934
kt3_s71,3comp_equal,3,71,5,nuts,2,Price,0.10235,0.05016,0.01023,0.10408,0.2168
kt3_s72,3comp_equal,3,72,5,nuts,2,Alt1,0.25848,1.60298,0.05518,0.19293,0.68952
kt3_s72,3comp_equal,3,72,5,nuts,2,Alt2,0.0943,0.04669,0.00858,0.10681,0.29025
kt3_s72,3comp_equal,3,72,5,nuts,2,Alt3,0.05661,0.01583,0.00311,0.04287,0.22945
kt3_s72,3comp_equal,3,72,5,nuts,2,Price,0.1171,0.08998,0.01268,0.08308,0.26175
kt3_s73,3comp_equal,3,73,5,nuts,2,Alt1,0.31342,3.96669,0.07889,0.23054,1.41767
kt3_s73,3comp_equal,3,73,5,nuts,2,Alt2,0.19609,0.29973,0.03421,0.1611,0.67902
kt3_s73,3comp_equal,3,73,5,nuts,2,Alt3,0.12778,0.07952,0.01583,0.12396,0.40892
kt3_s73,3comp_equal,3,73,5,nuts,2,Price,0.06757,0.01975,0.0045,0.07122,0.20304
kt3_s74,3comp_equal,3,74,5,nuts,2,Alt1,0.12343,inf,0.01335,0.08628,1.07119
kt3_s74,3comp_equal,3,74,5,nuts,2,Alt2,0.46067,inf,0.17347,0.42099,3.5809
kt3_s74,3comp_equal,3,74,5,nuts,2,Alt3,0.10021,inf,0.00867,0.08662,0.31928
kt3_s74,3comp_equal,3,74,5,nuts,2,Price,0.05841,0.5965,0.00277,0.03207,0.14397
kt3_s75,3comp_equal,3,75,5,nuts,2,Alt1,0.18305,0.22689,0.03052,0.14876,0.49379
kt3_s75,3comp_equal,3,75,5,nuts,2,Alt2,0.09886,0.05912,0.0092,0.08823,0.341
kt3_s75,3comp_equal,3,75,5,nuts,2,Alt3,0.11235,0.10699,0.01113,0.06495,0.46226
kt3_s75,3comp_equal,3,75,5,nuts,2,Price,0.07887,0.02946,0.00605,0.07307,0.19252
kt3_s76,3comp_equal,3,76,5,nuts,2,Alt1,0.10902,0.07307,0.01129,0.10086,0.39106
kt3_s76,3comp_equal,3,76,5,nuts,2,Alt2,0.09348,0.04859,0.00835,0.08411,0.32357
kt3_s76,3comp_equal,3,76,5,nuts,2,Alt3,0.08216,0.03644,0.00646,0.07587,0.18219
kt3_s76,3comp_equal,3,76,5,nuts,2,Price,0.1097,0.06821,0.0114,0.09344,0.34959
kt3_s77,3comp_equal,3,77,5,nuts,2,Alt1,0.34465,inf,0.09671,0.28936,1.00641
kt3_s77,3comp_equal,3,77,5,nuts,2,Alt2,0.10457,inf,0.01049,0.10856,0.23181
kt3_s77,3comp_equal,3,77,5,nuts,2,Alt3,0.31447,inf,0.08948,0.30239,1.05913
kt3_s77,3comp_equal,3,77,5,nuts,2,Price,0.09667,inf,0.00918,0.10952,0.56375
kt3_s78,3comp_equal,3,78,5,nuts,2,Alt1,0.1274,0.08863,0.01533,0.11171,0.39663
kt3_s78,3comp_equal,3,78,5,nuts,2,Alt2,0.16461,0.18315,0.0249,0.15345,0.44946
kt3_s78,3comp_equal,3,78,5,nuts,2,Alt3,0.08229,0.03815,0.00643,0.07028,0.30524
kt3_s78,3comp_equal,3,78,5,nuts,2,Price,0.06371,0.02105,0.00391,0.05063,0.16597
kt3_s79,3comp_equal,3,79,5,nuts,2,Alt1,0.15165,inf,0.02071,0.14837,0.61733
kt3_s79,3comp_equal,3,79,5,nuts,2,Alt2,0.10499,inf,0.00903,0.07922,0.43202
kt3_s79,3comp_equal,3,79,5,nuts,2,Alt3,0.10902,inf,0.01026,0.09578,0.33991
kt3_s79,3comp_equal,3,79,5,nuts,2,Price,0.06615,inf,0.00338,0.03277,0.20371
kt3_s80,3comp_equal,3,80,5,nuts,2,Alt1,0.43569,15.25084,0.14829,0.31341,3.4689
kt3_s80,3comp_equal,3,80,5,nuts,2,Alt2,0.22042,1.54322,0.04169,0.17699,0.67166
kt3_s80,3comp_equal,3,80,5,nuts,2,Alt3,0.39087,9.0124,0.1234,0.32305,1.42785
kt3_s80,3comp_equal,3,80,5,nuts,2,Price,0.0956,0.08557,0.00796,0.0764,0.15947
kt3_s81,3comp_equal,3,81,5,nuts,2,Alt1,0.14129,inf,0.01789,0.12662,0.52281
kt3_s81,3comp_equal,3,81,5,nuts,2,Alt2,0.11169,inf,0.01146,0.09734,0.45792
kt3_s81,3comp_equal,3,81,5,nuts,2,Alt3,0.07824,inf,0.00544,0.06524,0.48726
kt3_s81,3comp_equal,3,81,5,nuts,2,Price,0.18903,inf,0.03308,0.18787,0.50154
kt3_s82,3comp_equal,3,82,5,nuts,2,Alt1,0.06127,0.02423,0.00351,0.0506,0.16304
kt3_s82,3comp_equal,3,82,5,nuts,2,Alt2,0.09608,0.04189,0.00902,0.10474,0.32087
kt3_s82,3comp_equal,3,82,5,nuts,2,Alt3,0.05584,0.02198,0.00287,0.03965,0.13894
