dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog,mean_acceptance
kt2_s07,2comp_equal,2,7,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9051095843315125
kt2_s07,2comp_equal,2,7,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9038927555084229
kt2_s08,2comp_equal,2,8,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8827089071273804
kt2_s08,2comp_equal,2,8,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,27,0.00135,,,,,,0.9003478288650513
kt2_s08,2comp_equal,2,8,5,hmc,2,mu_k,kernel_02,127,0.00635,,,,,,0.780195415019989
kt2_s08,2comp_equal,2,8,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9000809788703918
kt2_s08,2comp_equal,2,8,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9070432782173156
kt2_s09,2comp_equal,2,9,5,hmc,2,pvec_latent,kernel_00,93,0.00465,,,,,,0.969816505908966
kt2_s09,2comp_equal,2,9,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,29,0.00145,,,,,,0.8884017467498779
kt2_s09,2comp_equal,2,9,5,hmc,2,mu_k,kernel_02,1132,0.0566,,,,,,0.6555204391479492
kt2_s09,2comp_equal,2,9,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9303088188171388
kt2_s09,2comp_equal,2,9,5,hmc,2,beta_i,kernel_04,1,5e-05,,,,,,0.8837916254997253
kt2_s100,2comp_equal,2,100,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.977124035358429
kt2_s100,2comp_equal,2,100,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,35,0.00175,,,,,,0.904325008392334
kt2_s100,2comp_equal,2,100,5,hmc,2,mu_k,kernel_02,530,0.0265,,,,,,0.7070319056510925
kt2_s100,2comp_equal,2,100,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9329712986946106
kt2_s100,2comp_equal,2,100,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8582148551940918
kt2_s10,2comp_equal,2,10,5,hmc,2,pvec_latent,kernel_00,304,0.0152,,,,,,0.9119588136672974
kt2_s10,2comp_equal,2,10,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,35,0.00175,,,,,,0.917741596698761
kt2_s10,2comp_equal,2,10,5,hmc,2,mu_k,kernel_02,20,0.001,,,,,,0.9103861451148988
kt2_s10,2comp_equal,2,10,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.918226957321167
kt2_s10,2comp_equal,2,10,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9020094871520996
kt2_s11,2comp_equal,2,11,5,hmc,2,pvec_latent,kernel_00,1,5e-05,,,,,,0.8644923567771912
kt2_s11,2comp_equal,2,11,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,407,0.02035,,,,,,0.8789984583854675
kt2_s11,2comp_equal,2,11,5,hmc,2,mu_k,kernel_02,1591,0.07955,,,,,,0.6722313761711121
kt2_s11,2comp_equal,2,11,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9293480515480042
kt2_s11,2comp_equal,2,11,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8972244262695312
kt2_s12,2comp_equal,2,12,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8259463906288147
kt2_s12,2comp_equal,2,12,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.924643337726593
kt2_s12,2comp_equal,2,12,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.9276896715164183
kt2_s12,2comp_equal,2,12,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9031718969345092
kt2_s12,2comp_equal,2,12,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9486947059631348
kt2_s13,2comp_equal,2,13,5,hmc,2,pvec_latent,kernel_00,851,0.04255,,,,,,0.9316884875297546
kt2_s13,2comp_equal,2,13,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,95,0.00475,,,,,,0.8635743856430054
kt2_s13,2comp_equal,2,13,5,hmc,2,mu_k,kernel_02,1,5e-05,,,,,,0.9428077936172484
kt2_s13,2comp_equal,2,13,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.937888205051422
kt2_s13,2comp_equal,2,13,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8973667025566101
kt2_s14,2comp_equal,2,14,5,hmc,2,pvec_latent,kernel_00,2,0.0001,,,,,,0.8455615043640137
kt2_s14,2comp_equal,2,14,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,164,0.0082,,,,,,0.854009747505188
kt2_s14,2comp_equal,2,14,5,hmc,2,mu_k,kernel_02,1359,0.06795,,,,,,0.6586106419563293
kt2_s14,2comp_equal,2,14,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9117330312728882
kt2_s14,2comp_equal,2,14,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8786054849624634
kt2_s15,2comp_equal,2,15,5,hmc,2,pvec_latent,kernel_00,885,0.04425,,,,,,0.9197768568992616
kt2_s15,2comp_equal,2,15,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,830,0.0415,,,,,,0.8558011651039124
kt2_s15,2comp_equal,2,15,5,hmc,2,mu_k,kernel_02,103,0.00515,,,,,,0.8519603610038757
kt2_s15,2comp_equal,2,15,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9262848496437072
kt2_s15,2comp_equal,2,15,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8880906105041504
kt2_s16,2comp_equal,2,16,5,hmc,2,pvec_latent,kernel_00,134,0.0067,,,,,,0.6017444133758545
kt2_s16,2comp_equal,2,16,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,224,0.0112,,,,,,0.9044406414031982
kt2_s16,2comp_equal,2,16,5,hmc,2,mu_k,kernel_02,2235,0.11175,,,,,,0.5690433382987976
kt2_s16,2comp_equal,2,16,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.916869342327118
kt2_s16,2comp_equal,2,16,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9051058888435364
kt2_s17,2comp_equal,2,17,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8447993993759155
kt2_s17,2comp_equal,2,17,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,167,0.00835,,,,,,0.8630324006080627
kt2_s17,2comp_equal,2,17,5,hmc,2,mu_k,kernel_02,6399,0.31995,,,,,,0.5055856704711914
kt2_s17,2comp_equal,2,17,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9225590825080872
kt2_s17,2comp_equal,2,17,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8784602284431458
kt2_s18,2comp_equal,2,18,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.961700975894928
kt2_s18,2comp_equal,2,18,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,302,0.0151,,,,,,0.8751553893089294
kt2_s18,2comp_equal,2,18,5,hmc,2,mu_k,kernel_02,62,0.0031,,,,,,0.8595229387283325
kt2_s18,2comp_equal,2,18,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.909432888031006
kt2_s18,2comp_equal,2,18,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9018609523773192
kt2_s19,2comp_equal,2,19,5,hmc,2,pvec_latent,kernel_00,3,0.00015,,,,,,0.9682904481887816
kt2_s19,2comp_equal,2,19,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,23,0.00115,,,,,,0.8987177610397339
kt2_s19,2comp_equal,2,19,5,hmc,2,mu_k,kernel_02,10,0.0005,,,,,,0.8936071991920471
kt2_s19,2comp_equal,2,19,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8934001922607422
kt2_s19,2comp_equal,2,19,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9081525206565856
kt2_s20,2comp_equal,2,20,5,hmc,2,pvec_latent,kernel_00,113,0.00565,,,,,,0.9154919981956482
kt2_s20,2comp_equal,2,20,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,55,0.00275,,,,,,0.8835533261299133
kt2_s20,2comp_equal,2,20,5,hmc,2,mu_k,kernel_02,307,0.01535,,,,,,0.7903391718864441
kt2_s20,2comp_equal,2,20,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9168869256973268
kt2_s20,2comp_equal,2,20,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8799952864646912
kt2_s21,2comp_equal,2,21,5,hmc,2,pvec_latent,kernel_00,2176,0.1088,,,,,,0.7294641733169556
kt2_s21,2comp_equal,2,21,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9538355469703674
kt2_s21,2comp_equal,2,21,5,hmc,2,mu_k,kernel_02,5078,0.2539,,,,,,0.5307796001434326
kt2_s21,2comp_equal,2,21,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.934691309928894
kt2_s21,2comp_equal,2,21,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9058074355125428
kt2_s22,2comp_equal,2,22,5,hmc,2,pvec_latent,kernel_00,1047,0.05235,,,,,,0.8562660217285156
kt2_s22,2comp_equal,2,22,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,35,0.00175,,,,,,0.9051574468612672
kt2_s22,2comp_equal,2,22,5,hmc,2,mu_k,kernel_02,1604,0.0802,,,,,,0.706301212310791
kt2_s22,2comp_equal,2,22,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.945465624332428
kt2_s22,2comp_equal,2,22,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.86713045835495
kt2_s23,2comp_equal,2,23,5,hmc,2,pvec_latent,kernel_00,1116,0.0558,,,,,,0.8991339802742004
kt2_s23,2comp_equal,2,23,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9438654184341432
kt2_s23,2comp_equal,2,23,5,hmc,2,mu_k,kernel_02,2849,0.14245,,,,,,0.6244831085205078
kt2_s23,2comp_equal,2,23,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9064540863037108
kt2_s23,2comp_equal,2,23,5,hmc,2,beta_i,kernel_04,1955,0.09775,,,,,,0.7264938354492188
kt2_s24,2comp_equal,2,24,5,hmc,2,pvec_latent,kernel_00,244,0.0122,,,,,,0.8490025401115417
kt2_s24,2comp_equal,2,24,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,24,0.0012,,,,,,0.8843774199485779
kt2_s24,2comp_equal,2,24,5,hmc,2,mu_k,kernel_02,1492,0.0746,,,,,,0.7087045311927795
kt2_s24,2comp_equal,2,24,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8935196995735168
kt2_s24,2comp_equal,2,24,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.847166121006012
kt2_s25,2comp_equal,2,25,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8659558296203613
kt2_s25,2comp_equal,2,25,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,179,0.00895,,,,,,0.8636224865913391
kt2_s25,2comp_equal,2,25,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.9567911028862
kt2_s25,2comp_equal,2,25,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9198806881904602
kt2_s25,2comp_equal,2,25,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8862035274505615
kt2_s26,2comp_equal,2,26,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8120384216308594
kt2_s26,2comp_equal,2,26,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,195,0.00975,,,,,,0.8768009543418884
kt2_s26,2comp_equal,2,26,5,hmc,2,mu_k,kernel_02,8,0.0004,,,,,,0.9080014824867249
kt2_s26,2comp_equal,2,26,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9032868146896362
kt2_s26,2comp_equal,2,26,5,hmc,2,beta_i,kernel_04,29,0.00145,,,,,,0.7742376923561096
kt2_s27,2comp_equal,2,27,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.6624293327331543
kt2_s27,2comp_equal,2,27,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,12,0.0006,,,,,,0.8859431743621826
kt2_s27,2comp_equal,2,27,5,hmc,2,mu_k,kernel_02,7,0.00035,,,,,,0.933617889881134
kt2_s27,2comp_equal,2,27,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9426627159118652
kt2_s27,2comp_equal,2,27,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8349343538284302
kt2_s28,2comp_equal,2,28,5,hmc,2,pvec_latent,kernel_00,350,0.0175,,,,,,0.9639926552772522
kt2_s28,2comp_equal,2,28,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,24,0.0012,,,,,,0.8839163184165955
kt2_s28,2comp_equal,2,28,5,hmc,2,mu_k,kernel_02,2544,0.1272,,,,,,0.607721745967865
kt2_s28,2comp_equal,2,28,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9182261824607848
kt2_s28,2comp_equal,2,28,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8958204984664917
kt2_s29,2comp_equal,2,29,5,hmc,2,pvec_latent,kernel_00,111,0.00555,,,,,,0.9106058478355408
kt2_s29,2comp_equal,2,29,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,647,0.03235,,,,,,0.8594256043434143
kt2_s29,2comp_equal,2,29,5,hmc,2,mu_k,kernel_02,4003,0.20015,,,,,,0.7030516862869263
kt2_s29,2comp_equal,2,29,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9143726825714112
kt2_s29,2comp_equal,2,29,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8977619409561157
kt2_s30,2comp_equal,2,30,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8149698376655579
kt2_s30,2comp_equal,2,30,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,280,0.014,,,,,,0.8707394599914551
kt2_s30,2comp_equal,2,30,5,hmc,2,mu_k,kernel_02,49,0.00245,,,,,,0.8487550616264343
kt2_s30,2comp_equal,2,30,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9392070174217224
kt2_s30,2comp_equal,2,30,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.93749338388443
kt2_s31,2comp_equal,2,31,5,hmc,2,pvec_latent,kernel_00,141,0.00705,,,,,,0.9247605204582214
kt2_s31,2comp_equal,2,31,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,811,0.04055,,,,,,0.831167995929718
kt2_s31,2comp_equal,2,31,5,hmc,2,mu_k,kernel_02,52,0.0026,,,,,,0.9212603569030762
kt2_s31,2comp_equal,2,31,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9182171821594238
kt2_s31,2comp_equal,2,31,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8679175972938538
kt2_s32,2comp_equal,2,32,5,hmc,2,pvec_latent,kernel_00,3983,0.19915,,,,,,0.6823282241821289
kt2_s32,2comp_equal,2,32,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9490428566932678
kt2_s32,2comp_equal,2,32,5,hmc,2,mu_k,kernel_02,742,0.0371,,,,,,0.6493770480155945
kt2_s32,2comp_equal,2,32,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9224748015403748
kt2_s32,2comp_equal,2,32,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9052007794380188
kt2_s33,2comp_equal,2,33,5,hmc,2,pvec_latent,kernel_00,273,0.01365,,,,,,0.8942773342132568
kt2_s33,2comp_equal,2,33,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,316,0.0158,,,,,,0.8064894676208496
kt2_s33,2comp_equal,2,33,5,hmc,2,mu_k,kernel_02,1493,0.07465,,,,,,0.6527131795883179
kt2_s33,2comp_equal,2,33,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9117529392242432
kt2_s33,2comp_equal,2,33,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9663491249084472
kt2_s34,2comp_equal,2,34,5,hmc,2,pvec_latent,kernel_00,1245,0.06225,,,,,,0.9086862206459044
kt2_s34,2comp_equal,2,34,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,208,0.0104,,,,,,0.8812826871871948
kt2_s34,2comp_equal,2,34,5,hmc,2,mu_k,kernel_02,5,0.00025,,,,,,0.8894718885421753
kt2_s34,2comp_equal,2,34,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9114742279052734
kt2_s34,2comp_equal,2,34,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8698652386665344
kt2_s35,2comp_equal,2,35,5,hmc,2,pvec_latent,kernel_00,3219,0.16095,,,,,,0.7932847142219543
kt2_s35,2comp_equal,2,35,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,445,0.02225,,,,,,0.8884662985801697
kt2_s35,2comp_equal,2,35,5,hmc,2,mu_k,kernel_02,13,0.00065,,,,,,0.8284552693367004
kt2_s35,2comp_equal,2,35,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9276167154312134
kt2_s35,2comp_equal,2,35,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8997787237167358
kt2_s36,2comp_equal,2,36,5,hmc,2,pvec_latent,kernel_00,150,0.0075,,,,,,0.8788294792175293
kt2_s36,2comp_equal,2,36,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,470,0.0235,,,,,,0.8725789785385132
kt2_s36,2comp_equal,2,36,5,hmc,2,mu_k,kernel_02,227,0.01135,,,,,,0.7691189646720886
kt2_s36,2comp_equal,2,36,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9244418740272522
kt2_s36,2comp_equal,2,36,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8956617116928101
kt2_s37,2comp_equal,2,37,5,hmc,2,pvec_latent,kernel_00,18,0.0009,,,,,,0.7244736552238464
kt2_s37,2comp_equal,2,37,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9045013785362244
kt2_s37,2comp_equal,2,37,5,hmc,2,mu_k,kernel_02,977,0.04885,,,,,,0.7348877787590027
kt2_s37,2comp_equal,2,37,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.938798725605011
kt2_s37,2comp_equal,2,37,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8879314661026001
kt2_s38,2comp_equal,2,38,5,hmc,2,pvec_latent,kernel_00,42,0.0021,,,,,,0.9464216828346252
kt2_s38,2comp_equal,2,38,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,420,0.021,,,,,,0.8918828964233398
kt2_s38,2comp_equal,2,38,5,hmc,2,mu_k,kernel_02,3,0.00015,,,,,,0.8926916122436523
kt2_s38,2comp_equal,2,38,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9258623123168944
kt2_s38,2comp_equal,2,38,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9082964062690736
kt2_s39,2comp_equal,2,39,5,hmc,2,pvec_latent,kernel_00,2522,0.1261,,,,,,0.8104249835014343
kt2_s39,2comp_equal,2,39,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,288,0.0144,,,,,,0.8964914083480835
kt2_s39,2comp_equal,2,39,5,hmc,2,mu_k,kernel_02,132,0.0066,,,,,,0.8649484515190125
kt2_s39,2comp_equal,2,39,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9091787934303284
kt2_s39,2comp_equal,2,39,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9150912165641784
kt2_s40,2comp_equal,2,40,5,hmc,2,pvec_latent,kernel_00,1099,0.05495,,,,,,0.9254575967788696
kt2_s40,2comp_equal,2,40,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,267,0.01335,,,,,,0.8945655226707458
kt2_s40,2comp_equal,2,40,5,hmc,2,mu_k,kernel_02,3291,0.16455,,,,,,0.5613080263137817
kt2_s40,2comp_equal,2,40,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9190943241119384
kt2_s40,2comp_equal,2,40,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8486026525497437
kt2_s41,2comp_equal,2,41,5,hmc,2,pvec_latent,kernel_00,1666,0.0833,,,,,,0.7539151906967163
kt2_s41,2comp_equal,2,41,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,137,0.00685,,,,,,0.8759502172470093
kt2_s41,2comp_equal,2,41,5,hmc,2,mu_k,kernel_02,2689,0.13445,,,,,,0.579014778137207
kt2_s41,2comp_equal,2,41,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9166964888572692
kt2_s41,2comp_equal,2,41,5,hmc,2,beta_i,kernel_04,9,0.00045,,,,,,0.9053540825843812
kt2_s42,2comp_equal,2,42,5,hmc,2,pvec_latent,kernel_00,2,0.0001,,,,,,0.9426445364952089
kt2_s42,2comp_equal,2,42,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,450,0.0225,,,,,,0.8455945253372192
kt2_s42,2comp_equal,2,42,5,hmc,2,mu_k,kernel_02,498,0.0249,,,,,,0.6746036410331726
kt2_s42,2comp_equal,2,42,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9115638732910156
kt2_s42,2comp_equal,2,42,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9160853624343872
kt2_s43,2comp_equal,2,43,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.9519267678260804
kt2_s43,2comp_equal,2,43,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,403,0.02015,,,,,,0.905900776386261
kt2_s43,2comp_equal,2,43,5,hmc,2,mu_k,kernel_02,764,0.0382,,,,,,0.8117620944976807
kt2_s43,2comp_equal,2,43,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.907569408416748
kt2_s43,2comp_equal,2,43,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.898695707321167
kt2_s44,2comp_equal,2,44,5,hmc,2,pvec_latent,kernel_00,926,0.0463,,,,,,0.9174759984016418
kt2_s44,2comp_equal,2,44,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9575178027153016
kt2_s44,2comp_equal,2,44,5,hmc,2,mu_k,kernel_02,80,0.004,,,,,,0.9264691472053528
kt2_s44,2comp_equal,2,44,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9299892783164978
kt2_s44,2comp_equal,2,44,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8879241943359375
kt2_s45,2comp_equal,2,45,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.6898231506347656
kt2_s45,2comp_equal,2,45,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,5,0.00025,,,,,,0.9198023676872252
kt2_s45,2comp_equal,2,45,5,hmc,2,mu_k,kernel_02,1036,0.0518,,,,,,0.7839211225509644
kt2_s45,2comp_equal,2,45,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9076765775680542
kt2_s45,2comp_equal,2,45,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8770268559455872
kt2_s46,2comp_equal,2,46,5,hmc,2,pvec_latent,kernel_00,1,5e-05,,,,,,0.9337987303733826
kt2_s46,2comp_equal,2,46,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,280,0.014,,,,,,0.8988587856292725
kt2_s46,2comp_equal,2,46,5,hmc,2,mu_k,kernel_02,533,0.02665,,,,,,0.8279845714569092
kt2_s46,2comp_equal,2,46,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9200094938278198
kt2_s46,2comp_equal,2,46,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8974056839942932
kt2_s47,2comp_equal,2,47,5,hmc,2,pvec_latent,kernel_00,1,5e-05,,,,,,0.9018410444259644
kt2_s47,2comp_equal,2,47,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,570,0.0285,,,,,,0.860573410987854
kt2_s47,2comp_equal,2,47,5,hmc,2,mu_k,kernel_02,30,0.0015,,,,,,0.8553767800331116
kt2_s47,2comp_equal,2,47,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9095154404640198
kt2_s47,2comp_equal,2,47,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9021589756011964
kt2_s48,2comp_equal,2,48,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.9408822059631348
kt2_s48,2comp_equal,2,48,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,97,0.00485,,,,,,0.88311368227005
kt2_s48,2comp_equal,2,48,5,hmc,2,mu_k,kernel_02,201,0.01005,,,,,,0.8321105241775513
kt2_s48,2comp_equal,2,48,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.912078320980072
kt2_s48,2comp_equal,2,48,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9029232263565063
kt2_s49,2comp_equal,2,49,5,hmc,2,pvec_latent,kernel_00,4343,0.21715,,,,,,0.7106422781944275
kt2_s49,2comp_equal,2,49,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,65,0.00325,,,,,,0.940089762210846
kt2_s49,2comp_equal,2,49,5,hmc,2,mu_k,kernel_02,201,0.01005,,,,,,0.6446329355239868
kt2_s49,2comp_equal,2,49,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.931393265724182
kt2_s49,2comp_equal,2,49,5,hmc,2,beta_i,kernel_04,36,0.0018,,,,,,0.7327544093132019
kt2_s50,2comp_equal,2,50,5,hmc,2,pvec_latent,kernel_00,8,0.0004,,,,,,0.919183611869812
kt2_s50,2comp_equal,2,50,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,182,0.0091,,,,,,0.9007646441459656
kt2_s50,2comp_equal,2,50,5,hmc,2,mu_k,kernel_02,64,0.0032,,,,,,0.8557991981506348
kt2_s50,2comp_equal,2,50,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.915438950061798
kt2_s50,2comp_equal,2,50,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.908500611782074
kt2_s51,2comp_equal,2,51,5,hmc,2,pvec_latent,kernel_00,1,5e-05,,,,,,0.9569679498672484
kt2_s51,2comp_equal,2,51,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,573,0.02865,,,,,,0.865583598613739
kt2_s51,2comp_equal,2,51,5,hmc,2,mu_k,kernel_02,151,0.00755,,,,,,0.7935457229614258
kt2_s51,2comp_equal,2,51,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9011845588684082
kt2_s51,2comp_equal,2,51,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8902876973152161
kt2_s52,2comp_equal,2,52,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.9612590074539183
kt2_s52,2comp_equal,2,52,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,800,0.04,,,,,,0.8430410027503967
kt2_s52,2comp_equal,2,52,5,hmc,2,mu_k,kernel_02,25,0.00125,,,,,,0.9029302597045898
kt2_s52,2comp_equal,2,52,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9207424521446228
kt2_s52,2comp_equal,2,52,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8288405537605286
kt2_s53,2comp_equal,2,53,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8432725667953491
