dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,invariant_Eu_rhat,alloc_accuracy,adjusted_rand
kt3_s33,3comp_equal,3,33,5,nuts,2,True,5,0.6062,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0427971485315888,1.0299628511998329,0.9833333333333332,0.9514407627592456
kt3_s34,3comp_equal,3,34,5,nuts,2,True,2,0.50915,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.206575636307116,1.1232523058143729,0.9966666666666668,0.9905169674365708
kt3_s35,3comp_equal,3,35,5,nuts,2,True,7,0.5678,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0240179405327414,1.0391856027622135,0.68,0.5522149104497363
kt3_s36,3comp_equal,3,36,5,nuts,2,True,9,0.5025,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1477998592371472,1.4804408620835423,0.9933333333333332,0.9852627119134284
kt3_s37,3comp_equal,3,37,5,nuts,2,True,5,0.52505,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4931132969538303,1.1992204609056447,0.9966666666666668,0.990243952759378
kt3_s38,3comp_equal,3,38,5,nuts,2,True,8,0.5309,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2147742838607445,1.1495134177056934,0.7066666666666667,0.5698254740853241
kt3_s39,3comp_equal,3,39,5,nuts,2,True,6,0.50965,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.240129652164956,1.2268506982259235,0.68,0.5574108751390198
kt3_s40,3comp_equal,3,40,5,nuts,2,True,6,0.39985,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.985292533155903,1.3362780577538094,0.7066666666666667,0.5985335413962426
kt3_s41,3comp_equal,3,41,5,nuts,2,True,5,0.5168,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0977042263922303,1.037379958131122,0.9966666666666668,0.9897382832900968
kt3_s42,3comp_equal,3,42,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2212914514665507,1.7649624933499486,0.99,0.980330091328899
kt3_s43,3comp_equal,3,43,5,nuts,2,True,4,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2104744398284715,1.412083789751997,0.9933333333333332,0.9844388948542234
kt3_s44,3comp_equal,3,44,5,nuts,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.7497526705698703,1.2782042755957643,1.0,1.0
kt3_s45,3comp_equal,3,45,5,nuts,2,True,4,0.58005,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0079301221482737,1.0106067703667343,0.99,0.9702636449481126
kt3_s46,3comp_equal,3,46,5,nuts,2,True,4,0.5651,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0075106983909732,1.0352762372130182,0.9133333333333332,0.7592090069034665
kt3_s47,3comp_equal,3,47,5,nuts,2,True,7,0.8159,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.10393353255112,1.301477563166343,0.9933333333333332,0.9798962464476728
kt3_s48,3comp_equal,3,48,5,nuts,2,True,3,0.5219,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.158555191959526,1.5726591106473682,0.71,0.5657003097766704
kt3_s49,3comp_equal,3,49,5,nuts,2,True,5,0.5013,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.264710796144905,1.152558322094415,0.6633333333333333,0.5587568580910082
kt3_s50,3comp_equal,3,50,5,nuts,2,True,3,0.73125,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0395799710671836,1.1930053551031174,0.9833333333333332,0.9556419183224486
kt3_s51,3comp_equal,3,51,5,nuts,2,True,5,0.52545,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0997633755907468,1.0315053767954507,0.97,0.9456553008112116
kt3_s52,3comp_equal,3,52,5,nuts,2,True,5,0.5153,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0004997395307154,1.0016288219264449,0.9933333333333332,0.9804885683212696
kt3_s53,3comp_equal,3,53,5,nuts,2,True,4,0.58555,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0085286975138466,1.1968610248701703,0.9966666666666668,0.9902182110178488
kt3_s54,3comp_equal,3,54,5,nuts,2,True,5,0.52195,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.04883419954641,1.0824191193483297,0.99,0.9758917122881718
kt3_s55,3comp_equal,3,55,5,nuts,2,True,20,0.752,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2339412540010997,1.1721139548140096,0.99,0.974563529405364
kt3_s56,3comp_equal,3,56,5,nuts,2,True,5,0.55695,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.072473959817371,1.0517730262513385,0.64,0.4672323640447649
kt3_s57,3comp_equal,3,57,5,nuts,2,True,5,0.5031,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2546463072821825,1.1674288268440385,0.6566666666666666,0.5367044999259433
kt3_s58,3comp_equal,3,58,5,nuts,2,True,12,0.87275,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.837569391709864,1.2069652392295105,0.6966666666666667,0.5243996767842745
