dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,matched_true,live,param,post_mean,post_std,ci_low,ci_high,true_value,abs_diff,in_ci
kt1_s50,1comp,1,50,5,hmc,2,1,,False,Alt1,11.36589813232422,63.126834869384766,-82.57167778015136,212.4822898864745,,,
kt1_s50,1comp,1,50,5,hmc,2,1,,False,Alt2,4.577675342559815,52.49855422973633,-62.56913776397705,118.28105297088555,,,
kt1_s50,1comp,1,50,5,hmc,2,1,,False,Alt3,1.3506042957305908,27.14801788330078,-48.40433359146118,58.23847951888994,,,
kt1_s50,1comp,1,50,5,hmc,2,1,,False,Price,-0.8769726753234863,20.46952438354492,-42.35609817504883,39.26460266113281,,,
kt1_s50,1comp,1,50,5,hmc,2,2,,False,Alt1,-0.0391817390918731,44.07486343383789,-82.26705055236816,90.56774559020975,,,
kt1_s50,1comp,1,50,5,hmc,2,2,,False,Alt2,-3.0837624073028564,35.62954330444336,-83.63307514190674,60.96433610916137,,,
kt1_s50,1comp,1,50,5,hmc,2,2,,False,Alt3,0.6121473908424377,28.14177131652832,-59.17284688949585,59.41672372817985,,,
kt1_s50,1comp,1,50,5,hmc,2,2,,False,Price,-0.2888635694980621,21.59413146972656,-42.20828762054443,44.170845413208006,,,
kt1_s50,1comp,1,50,5,hmc,2,3,,False,Alt1,7.784348487854004,69.39491271972656,-75.74972953796387,85.97771053314172,,,
kt1_s50,1comp,1,50,5,hmc,2,3,,False,Alt2,0.0083310548216104,34.07940673828125,-71.95619850158691,66.23727416992188,,,
kt1_s50,1comp,1,50,5,hmc,2,3,,False,Alt3,-1.2540582418441772,35.25456237792969,-78.40659275054931,76.44821491241444,,,
kt1_s50,1comp,1,50,5,hmc,2,3,,False,Price,2.685877561569214,27.00538444519043,-45.51562385559082,63.05531139373767,,,
kt1_s50,1comp,1,50,5,hmc,2,4,,False,Alt1,2.714604616165161,57.71575927734375,-100.71121101379394,132.88665657043455,,,
kt1_s50,1comp,1,50,5,hmc,2,4,,False,Alt2,-11.767593383789062,79.30652618408203,-139.8528797149658,67.03726711273188,,,
kt1_s50,1comp,1,50,5,hmc,2,4,,False,Alt3,1.5512104034423828,39.7966194152832,-55.37471790313721,82.6345611572264,,,
kt1_s50,1comp,1,50,5,hmc,2,4,,False,Price,1.5515239238739014,24.257736206054688,-39.549686431884766,52.72708206176757,,,
kt1_s51,1comp,1,51,5,hmc,2,0,0.0,True,Alt1,-4.263280868530273,0.1332796514034271,-4.511088848114014,-3.9893238306045538,-4.193387855113045,0.0698930134172286,True
kt1_s51,1comp,1,51,5,hmc,2,0,0.0,True,Alt2,-0.8582722544670105,0.1058410033583641,-1.0615390479564666,-0.6455625221133235,-0.7744608758190542,0.0838113786479562,True
kt1_s51,1comp,1,51,5,hmc,2,0,0.0,True,Alt3,-2.0777745246887207,0.0962242260575294,-2.272089642286301,-1.892140141129494,-2.172438231258802,0.0946637065700812,True
kt1_s51,1comp,1,51,5,hmc,2,0,0.0,True,Price,-4.312444686889648,0.1228256300091743,-4.557611346244812,-4.079789566993713,-4.371593807167959,0.0591491202783105,True
kt1_s51,1comp,1,51,5,hmc,2,1,,False,Alt1,-15.138358116149902,44.57870101928711,-83.88980464935302,72.14173889160156,,,
kt1_s51,1comp,1,51,5,hmc,2,1,,False,Alt2,2.1292994022369385,31.342987060546875,-62.92009992599488,57.68066215515131,,,
kt1_s51,1comp,1,51,5,hmc,2,1,,False,Alt3,-2.7907114028930664,25.499122619628903,-47.7148515701294,48.4964485168457,,,
kt1_s51,1comp,1,51,5,hmc,2,1,,False,Price,-4.965941429138184,20.052120208740234,-37.84826602935791,36.76068468093872,,,
kt1_s51,1comp,1,51,5,hmc,2,2,,False,Alt1,10.265707969665527,70.16156005859375,-88.0316951751709,222.29302825927724,,,
kt1_s51,1comp,1,51,5,hmc,2,2,,False,Alt2,-1.1917237043380735,37.75388717651367,-72.4851499557495,65.44856433868405,,,
kt1_s51,1comp,1,51,5,hmc,2,2,,False,Alt3,3.146380424499512,45.982154846191406,-57.393600940704346,83.46073055267297,,,
kt1_s51,1comp,1,51,5,hmc,2,2,,False,Price,-1.1791123151779177,24.539670944213867,-49.114355373382566,45.42066535949697,,,
kt1_s51,1comp,1,51,5,hmc,2,3,,False,Alt1,-1.280569076538086,54.70698928833008,-119.90921459197996,124.06240692138664,,,
kt1_s51,1comp,1,51,5,hmc,2,3,,False,Alt2,0.5434911847114563,37.30326461791992,-74.88303718566894,85.08444614410396,,,
kt1_s51,1comp,1,51,5,hmc,2,3,,False,Alt3,-3.2814066410064697,30.348934173583984,-79.17695903778076,53.06439619064326,,,
kt1_s51,1comp,1,51,5,hmc,2,3,,False,Price,2.949385643005371,22.74256134033203,-39.44672412872315,54.78819856643674,,,
kt1_s51,1comp,1,51,5,hmc,2,4,,False,Alt1,10.785691261291504,61.08275604248047,-84.95165615081787,199.0822944641112,,,
kt1_s51,1comp,1,51,5,hmc,2,4,,False,Alt2,-5.127357006072998,42.498294830322266,-118.25773525238036,67.9754503250122,,,
kt1_s51,1comp,1,51,5,hmc,2,4,,False,Alt3,-6.162549018859863,32.22952651977539,-83.79586029052734,48.51443080902083,,,
kt1_s51,1comp,1,51,5,hmc,2,4,,False,Price,1.1783527135849,22.980112075805664,-44.1304084777832,52.86265239715575,,,
kt1_s52,1comp,1,52,5,hmc,2,0,0.0,True,Alt1,-1.3362544775009155,0.1076815277338028,-1.5523158818483354,-1.1142280489206315,-1.3857586881753503,0.0495042106744347,True
kt1_s52,1comp,1,52,5,hmc,2,0,0.0,True,Alt2,-4.285010814666748,0.1913536787033081,-4.680543148517609,-3.9221118748188015,-3.8377645087167775,0.4472463059499696,False
kt1_s52,1comp,1,52,5,hmc,2,0,0.0,True,Alt3,1.2850008010864258,0.0731348767876625,1.1397498041391372,1.441002154350281,1.27111316139678,0.0138876396896459,True
kt1_s52,1comp,1,52,5,hmc,2,0,0.0,True,Price,-0.8076603412628174,0.0621144250035285,-0.9311448410153388,-0.6889167696237565,-0.7329449970421427,0.0747153442206747,True
kt1_s52,1comp,1,52,5,hmc,2,1,,False,Alt1,-4.209891319274902,62.39981842041016,-137.71754455566406,101.61930389404284,,,
kt1_s52,1comp,1,52,5,hmc,2,1,,False,Alt2,4.38008451461792,61.23337173461914,-78.9106927871704,92.76352691650384,,,
kt1_s52,1comp,1,52,5,hmc,2,1,,False,Alt3,2.1694424152374268,33.09574508666992,-57.550746250152585,73.69685630798331,,,
kt1_s52,1comp,1,52,5,hmc,2,1,,False,Price,0.6844044923782349,21.80033302307129,-42.03688468933105,47.31681556701657,,,
kt1_s52,1comp,1,52,5,hmc,2,2,,False,Alt1,0.5619210004806519,54.32950210571289,-104.4351198196411,112.28781204223608,,,
kt1_s52,1comp,1,52,5,hmc,2,2,,False,Alt2,0.1407626420259475,37.40826797485352,-79.17671203613281,79.00853824615471,,,
kt1_s52,1comp,1,52,5,hmc,2,2,,False,Alt3,-0.6096387505531311,29.880977630615234,-67.2240785598755,56.1682482719421,,,
kt1_s52,1comp,1,52,5,hmc,2,2,,False,Price,0.0718109831213951,22.87537002563477,-47.70717849731445,45.524351501464814,,,
kt1_s52,1comp,1,52,5,hmc,2,3,,False,Alt1,7.212553024291992,92.1559829711914,-96.45723628997804,134.29149360656712,,,
kt1_s52,1comp,1,52,5,hmc,2,3,,False,Alt2,-0.3408257961273193,41.8813591003418,-98.2692771911621,88.24875030517558,,,
kt1_s52,1comp,1,52,5,hmc,2,3,,False,Alt3,-0.358054518699646,30.05370140075684,-68.15658569335938,60.43950862884521,,,
kt1_s52,1comp,1,52,5,hmc,2,3,,False,Price,-0.3092959821224212,23.327621459960938,-46.71867933273315,45.39814071655261,,,
kt1_s52,1comp,1,52,5,hmc,2,4,,False,Alt1,2.6446218490600586,51.86678695678711,-101.33804283142088,115.73716220855678,,,
kt1_s52,1comp,1,52,5,hmc,2,4,,False,Alt2,0.4092262089252472,40.14292144775391,-82.0894365310669,83.93225555419916,,,
kt1_s52,1comp,1,52,5,hmc,2,4,,False,Alt3,-0.4725339710712433,33.111297607421875,-70.41889953613281,62.48039007186868,,,
kt1_s52,1comp,1,52,5,hmc,2,4,,False,Price,-0.2572236359119415,23.138078689575195,-48.75367088317872,45.64582061767578,,,
kt1_s53,1comp,1,53,5,hmc,2,0,0.0,True,Alt1,-16.241897583007812,5.227726459503174,-22.266040802001957,-10.697261810302734,-10.229155613697904,6.012741969309909,False
kt1_s53,1comp,1,53,5,hmc,2,0,0.0,True,Alt2,4.499510288238525,0.1180997565388679,4.340900897979736,4.762118816375732,4.53629990440097,0.0367896161624443,True
kt1_s53,1comp,1,53,5,hmc,2,0,0.0,True,Alt3,2.3543739318847656,0.112109899520874,2.11260724067688,2.482879877090454,2.116284889950053,0.2380890419347126,True
kt1_s53,1comp,1,53,5,hmc,2,0,0.0,True,Price,-2.886641502380371,0.0901447311043739,-3.0754311084747314,-2.735286641120912,-2.681559521785952,0.2050819805944197,False
kt1_s53,1comp,1,53,5,hmc,2,1,,False,Alt1,-1.3594287633895874,45.7128791809082,-68.62960052490234,94.56492614746094,,,
kt1_s53,1comp,1,53,5,hmc,2,1,,False,Alt2,7.626003265380859,28.752565383911133,-45.88795471191406,81.83990478515625,,,
kt1_s53,1comp,1,53,5,hmc,2,1,,False,Alt3,4.419280052185059,20.774150848388672,-33.22037124633789,53.88825225830078,,,
kt1_s53,1comp,1,53,5,hmc,2,1,,False,Price,0.0558588877320289,17.046911239624023,-29.10636138916016,41.89791488647461,,,
kt1_s53,1comp,1,53,5,hmc,2,2,,False,Alt1,-8.370501518249512,85.48175811767578,-119.5078582763672,285.16668701171875,,,
kt1_s53,1comp,1,53,5,hmc,2,2,,False,Alt2,18.547821044921875,18.99957275390625,-15.26928424835205,59.476806640625,,,
kt1_s53,1comp,1,53,5,hmc,2,2,,False,Alt3,-3.19918155670166,20.46327209472656,-53.92644701004028,21.28476905822754,,,
kt1_s53,1comp,1,53,5,hmc,2,2,,False,Price,0.8857330083847046,8.664229393005371,-11.046489572525022,17.67432975769043,,,
kt1_s53,1comp,1,53,5,hmc,2,3,,False,Alt1,-12.57713794708252,55.19137573242188,-144.28509521484375,98.02474212646484,,,
kt1_s53,1comp,1,53,5,hmc,2,3,,False,Alt2,-22.194923400878903,60.867069244384766,-189.77609252929688,64.6205062866211,,,
kt1_s53,1comp,1,53,5,hmc,2,3,,False,Alt3,13.612348556518556,34.70691680908203,-47.87017059326172,53.50748062133789,,,
kt1_s53,1comp,1,53,5,hmc,2,3,,False,Price,0.1195124983787536,22.480609893798828,-60.94311141967773,47.98052215576172,,,
kt1_s53,1comp,1,53,5,hmc,2,4,,False,Alt1,16.305606842041016,41.81933975219727,-71.6544189453125,95.0959701538086,,,
kt1_s53,1comp,1,53,5,hmc,2,4,,False,Alt2,-3.9691758155822754,34.19804000854492,-48.612247467041016,78.25083923339844,,,
kt1_s53,1comp,1,53,5,hmc,2,4,,False,Alt3,-15.0525484085083,31.8656005859375,-51.11774063110352,41.32558059692383,,,
kt1_s53,1comp,1,53,5,hmc,2,4,,False,Price,7.7674560546875,15.688709259033203,-32.48601150512695,39.52750015258789,,,
kt1_s54,1comp,1,54,5,hmc,2,0,0.0,True,Alt1,7.384183406829834,0.2997997105121612,6.889820575714111,8.002115273475647,7.1636620007294605,0.2205214061003735,True
kt1_s54,1comp,1,54,5,hmc,2,0,0.0,True,Alt2,-0.7402235269546509,0.3174309730529785,-1.49029803276062,-0.1004990343004469,-0.9452841847399792,0.2050606577853283,True
kt1_s54,1comp,1,54,5,hmc,2,0,0.0,True,Alt3,-2.504621982574463,0.4425784349441528,-3.359595811367035,-1.6469722986221311,-1.9250133676555472,0.5796086149189157,True
kt1_s54,1comp,1,54,5,hmc,2,0,0.0,True,Price,-0.986069917678833,0.18804831802845,-1.2954771250486374,-0.6049198970198633,-0.7613157021949837,0.2247542154838493,True
kt1_s54,1comp,1,54,5,hmc,2,1,,False,Alt1,14.242371559143066,14.666028022766112,-26.679134368896484,43.00172233581534,,,
kt1_s54,1comp,1,54,5,hmc,2,1,,False,Alt2,-4.169001579284668,10.150428771972656,-27.91126413345337,15.133828353881832,,,
kt1_s54,1comp,1,54,5,hmc,2,1,,False,Alt3,1.7540053129196167,9.520532608032228,-21.89126205444336,19.62668776512144,,,
kt1_s54,1comp,1,54,5,hmc,2,1,,False,Price,-2.1229019165039062,5.045042037963867,-13.753370308876038,5.46679981946943,,,
kt1_s54,1comp,1,54,5,hmc,2,2,,False,Alt1,30.49560546875,33.462791442871094,-29.0703676700592,96.5014553070068,,,
kt1_s54,1comp,1,54,5,hmc,2,2,,False,Alt2,-12.028604507446287,19.24283790588379,-46.07969064712525,34.25988540649344,,,
kt1_s54,1comp,1,54,5,hmc,2,2,,False,Alt3,-5.9816179275512695,21.973529815673828,-61.982773780822754,21.308864355087245,,,
kt1_s54,1comp,1,54,5,hmc,2,2,,False,Price,0.5070027112960815,15.747614860534668,-25.97272653579712,29.57257084846492,,,
kt1_s54,1comp,1,54,5,hmc,2,3,,False,Alt1,4.849202632904053,46.65531921386719,-110.52237510681152,89.447789955139,,,
kt1_s54,1comp,1,54,5,hmc,2,3,,False,Alt2,1.8225312232971191,33.1114616394043,-74.3264705657959,77.47678432464585,,,
kt1_s54,1comp,1,54,5,hmc,2,3,,False,Alt3,6.011270046234131,28.426687240600582,-39.63913469314575,90.3610595703122,,,
kt1_s54,1comp,1,54,5,hmc,2,3,,False,Price,-0.9543280005455016,17.756845474243164,-47.057579612731935,30.145328187942347,,,
kt1_s54,1comp,1,54,5,hmc,2,4,,False,Alt1,11.374542236328123,46.27592086791992,-81.97361755371094,140.4889507293695,,,
kt1_s54,1comp,1,54,5,hmc,2,4,,False,Alt2,-0.6661871075630188,24.405750274658203,-35.568300342559816,66.29583721160883,,,
kt1_s54,1comp,1,54,5,hmc,2,4,,False,Alt3,-0.541713297367096,19.602951049804688,-34.65793228149414,52.95152940750113,,,
kt1_s54,1comp,1,54,5,hmc,2,4,,False,Price,6.904360771179199,23.481719970703125,-31.53505849838257,77.37070426940899,,,
kt1_s55,1comp,1,55,5,hmc,2,0,0.0,True,Alt1,2.5579581260681152,0.7441497445106506,1.2014397084712982,3.9831093370914457,1.570610114222352,0.9873480118457632,True
kt1_s55,1comp,1,55,5,hmc,2,0,0.0,True,Alt2,12.174033164978027,0.9205127358436584,10.5729079246521,14.322146606445312,10.36333803785601,1.8106951271220169,False
kt1_s55,1comp,1,55,5,hmc,2,0,0.0,True,Alt3,3.326653957366944,0.8458288311958313,1.7163767248392106,5.028620457649231,2.4942900627723352,0.8323638945946081,True
kt1_s55,1comp,1,55,5,hmc,2,0,0.0,True,Price,0.8501071333885193,0.199534997344017,0.5024021148681641,1.2999202013015747,0.5378304299151,0.3122767034734193,True
kt1_s55,1comp,1,55,5,hmc,2,1,,False,Alt1,-7.11084508895874,32.50882339477539,-84.00722770690918,53.626755523681545,,,
kt1_s55,1comp,1,55,5,hmc,2,1,,False,Alt2,5.616588115692139,37.5732536315918,-70.60978908538819,95.59504470825162,,,
kt1_s55,1comp,1,55,5,hmc,2,1,,False,Alt3,-1.4358948469161987,23.45223045349121,-50.20879106521606,52.73841505050649,,,
kt1_s55,1comp,1,55,5,hmc,2,1,,False,Price,-1.13041353225708,20.08481788635254,-49.54648532867432,36.09717254638667,,,
kt1_s55,1comp,1,55,5,hmc,2,2,,False,Alt1,13.947340965270996,67.79230499267578,-84.90482196807861,237.3543014526364,,,
kt1_s55,1comp,1,55,5,hmc,2,2,,False,Alt2,-1.5882728099822998,26.92997932434082,-50.417998695373534,62.25817394256589,,,
kt1_s55,1comp,1,55,5,hmc,2,2,,False,Alt3,3.337676525115967,25.86914825439453,-45.6694546699524,61.62266826629635,,,
kt1_s55,1comp,1,55,5,hmc,2,2,,False,Price,1.2806960344314575,16.984254837036133,-31.48956456184387,35.35803966522216,,,
kt1_s55,1comp,1,55,5,hmc,2,3,,False,Alt1,7.8478569984436035,49.17179489135742,-79.56468200683594,147.239778137207,,,
kt1_s55,1comp,1,55,5,hmc,2,3,,False,Alt2,-2.554779291152954,35.20090103149414,-86.87753944396972,72.7499620437622,,,
kt1_s55,1comp,1,55,5,hmc,2,3,,False,Alt3,-6.14925479888916,29.08807182312012,-83.47929763793945,42.20195875167832,,,
kt1_s55,1comp,1,55,5,hmc,2,3,,False,Price,2.608618259429932,20.235212326049805,-38.35233287811279,44.454629325866655,,,
kt1_s55,1comp,1,55,5,hmc,2,4,,False,Alt1,3.5337390899658203,35.86959457397461,-73.9842622756958,79.01203823089566,,,
kt1_s55,1comp,1,55,5,hmc,2,4,,False,Alt2,1.820230484008789,28.710643768310547,-49.45792427062988,67.28764839172352,,,
kt1_s55,1comp,1,55,5,hmc,2,4,,False,Alt3,0.7169798612594604,26.39319610595703,-52.15987777709961,61.5115335464477,,,
kt1_s55,1comp,1,55,5,hmc,2,4,,False,Price,4.2897629737854,28.8512020111084,-42.13923902511597,85.65102062225336,,,
kt1_s56,1comp,1,56,5,hmc,2,0,0.0,True,Alt1,2.408691883087158,0.1087276563048362,2.2310240268707275,2.6201830923557274,2.2896845457654997,0.1190073373216589,True
kt1_s56,1comp,1,56,5,hmc,2,0,0.0,True,Alt2,2.963454246520996,0.111797422170639,2.8545918464660645,3.2205469608306885,2.7193362487134545,0.2441179978075416,False
kt1_s56,1comp,1,56,5,hmc,2,0,0.0,True,Alt3,0.5803387761116028,0.0843030512332916,0.4196704469621181,0.7343503400683402,0.4445205371505981,0.1358182389610047,True
kt1_s56,1comp,1,56,5,hmc,2,0,0.0,True,Price,-3.2379403114318848,0.1309558004140854,-3.5136833488941197,-3.0807039737701416,-3.2125187904883488,0.025421520943536,True
kt1_s56,1comp,1,56,5,hmc,2,1,,False,Alt1,6.599233627319336,23.729568481445312,-39.25757808685302,43.31016130447381,,,
kt1_s56,1comp,1,56,5,hmc,2,1,,False,Alt2,7.200027942657471,20.30150604248047,-33.36963624954223,41.68007907867429,,,
kt1_s56,1comp,1,56,5,hmc,2,1,,False,Alt3,-2.1149134635925293,15.056884765625,-31.251555824279784,32.10664777755716,,,
kt1_s56,1comp,1,56,5,hmc,2,1,,False,Price,-8.941997528076172,13.310290336608888,-29.690061378479005,25.515914916992188,,,
kt1_s56,1comp,1,56,5,hmc,2,2,,False,Alt1,-18.88726806640625,47.88167572021485,-80.76102695465087,63.745216369628906,,,
kt1_s56,1comp,1,56,5,hmc,2,2,,False,Alt2,10.270373344421388,29.692981719970703,-56.86820316314697,62.70096559524512,,,
kt1_s56,1comp,1,56,5,hmc,2,2,,False,Alt3,-21.489660263061523,32.76853942871094,-66.84029388427734,44.12067251205444,,,
kt1_s56,1comp,1,56,5,hmc,2,2,,False,Price,-1.2482750415802002,16.884849548339844,-33.942084312438965,35.691017150878906,,,
kt1_s56,1comp,1,56,5,hmc,2,3,,False,Alt1,1.82620370388031,42.51075744628906,-79.97186183929443,64.83624496459956,,,
kt1_s56,1comp,1,56,5,hmc,2,3,,False,Alt2,-1.199154257774353,39.08054733276367,-59.69995670318603,57.240360260009766,,,
kt1_s56,1comp,1,56,5,hmc,2,3,,False,Alt3,-7.605146884918213,23.14940643310547,-50.34940919876099,43.94619579315179,,,
kt1_s56,1comp,1,56,5,hmc,2,3,,False,Price,5.283010959625244,19.64285469055176,-34.70160484313965,35.54428634643552,,,
kt1_s56,1comp,1,56,5,hmc,2,4,,False,Alt1,-2.849456548690796,40.22161102294922,-64.3450059890747,80.32774085998527,,,
kt1_s56,1comp,1,56,5,hmc,2,4,,False,Alt2,-1.0604300498962402,29.001569747924805,-53.62796945571899,56.01745328903184,,,
kt1_s56,1comp,1,56,5,hmc,2,4,,False,Alt3,-9.99442195892334,37.13962173461914,-46.78272905349731,49.62364826202387,,,
kt1_s56,1comp,1,56,5,hmc,2,4,,False,Price,-7.493046760559082,19.624290466308597,-34.3736086845398,37.120140171051005,,,
kt1_s57,1comp,1,57,5,hmc,2,0,0.0,True,Alt1,1.0912445783615112,0.0658585354685783,0.962467196583748,1.2189327478408811,0.996882974913112,0.0943616034483991,True
kt1_s57,1comp,1,57,5,hmc,2,0,0.0,True,Alt2,-0.9609771370887756,0.0815862417221069,-1.1231185734272002,-0.8034732267260551,-0.9546904853372188,0.0062866517515568,True
kt1_s57,1comp,1,57,5,hmc,2,0,0.0,True,Alt3,0.4064655303955078,0.0654909387230873,0.2782166555523872,0.5329145193099976,0.3611576436285463,0.0453078867669615,True
kt1_s57,1comp,1,57,5,hmc,2,0,0.0,True,Price,-1.3040119409561155,0.0655830353498458,-1.4356446713209152,-1.1767382621765137,-1.194659017738706,0.1093529232174097,True
kt1_s57,1comp,1,57,5,hmc,2,1,,False,Alt1,0.1919277310371399,60.4140853881836,-114.98937454223632,114.96991424560518,,,
kt1_s57,1comp,1,57,5,hmc,2,1,,False,Alt2,-2.0039894580841064,48.93046951293945,-103.70612754821778,81.93578357696492,,,
kt1_s57,1comp,1,57,5,hmc,2,1,,False,Alt3,2.707822322845459,38.5391960144043,-59.1556622505188,74.60045337676983,,,
kt1_s57,1comp,1,57,5,hmc,2,1,,False,Price,-0.7696866989135742,26.145431518554688,-52.8396595954895,49.41859006881712,,,
kt1_s57,1comp,1,57,5,hmc,2,2,,False,Alt1,-3.1305034160614014,54.03261566162109,-123.75021591186524,89.75574493408203,,,
kt1_s57,1comp,1,57,5,hmc,2,2,,False,Alt2,2.659259080886841,41.89439010620117,-74.93737030029297,93.37432060241686,,,
kt1_s57,1comp,1,57,5,hmc,2,2,,False,Alt3,-1.7207159996032717,38.73558807373047,-71.57055740356445,61.6225814819336,,,
kt1_s57,1comp,1,57,5,hmc,2,2,,False,Price,0.260233461856842,24.32480812072754,-46.42809858322144,47.57173261642451,,,
kt1_s57,1comp,1,57,5,hmc,2,3,,False,Alt1,0.5552710890769958,49.02619934082031,-98.50784969329833,106.268035316467,,,
kt1_s57,1comp,1,57,5,hmc,2,3,,False,Alt2,0.9104482531547546,39.95186996459961,-71.12562599182128,84.0253688812255,,,
kt1_s57,1comp,1,57,5,hmc,2,3,,False,Alt3,-0.6907404661178589,30.023513793945312,-62.37908935546875,60.03360128402692,,,
kt1_s57,1comp,1,57,5,hmc,2,3,,False,Price,-0.8033510446548462,23.310949325561523,-50.26056356430053,43.77530221939087,,,
kt1_s57,1comp,1,57,5,hmc,2,4,,False,Alt1,-0.5723564624786377,58.75706100463867,-113.46905002593994,107.8774623870841,,,
kt1_s57,1comp,1,57,5,hmc,2,4,,False,Alt2,-2.626709461212158,54.07852554321289,-100.44901161193847,85.26917324066146,,,
kt1_s57,1comp,1,57,5,hmc,2,4,,False,Alt3,0.8751927018165588,34.859413146972656,-63.1085129737854,71.38411693572964,,,
kt1_s57,1comp,1,57,5,hmc,2,4,,False,Price,0.2695634961128235,24.230573654174805,-48.0286717414856,49.53472900390625,,,
kt1_s58,1comp,1,58,5,hmc,2,0,0.0,True,Alt1,-1.0115771293640137,0.1504523158073425,-1.3148127347230911,-0.7251922860741622,-0.8940151979335009,0.1175619314305127,True
kt1_s58,1comp,1,58,5,hmc,2,0,0.0,True,Alt2,3.3203132152557373,0.0959649085998535,3.133743667602539,3.506623405218124,3.349340584150504,0.0290273688947664,True
kt1_s58,1comp,1,58,5,hmc,2,0,0.0,True,Alt3,4.004180908203125,0.1107893511652946,3.8003903448581697,4.228239583969115,4.155777166949758,0.1515962587466326,True
kt1_s58,1comp,1,58,5,hmc,2,0,0.0,True,Price,-1.4863202571868896,0.0821909457445144,-1.6503635585308074,-1.3386581867933274,-1.3905509566286425,0.0957693005582471,True
kt1_s58,1comp,1,58,5,hmc,2,1,,False,Alt1,4.648501396179199,15.09361457824707,-19.305402755737305,38.32818994522094,,,
kt1_s58,1comp,1,58,5,hmc,2,1,,False,Alt2,-20.76788711547852,54.287696838378906,-230.0670166015625,25.474537467956328,,,
kt1_s58,1comp,1,58,5,hmc,2,1,,False,Alt3,34.46175003051758,26.28152084350586,-5.859104979038238,104.41624450683594,,,
kt1_s58,1comp,1,58,5,hmc,2,1,,False,Price,7.95190954208374,12.290616035461426,-11.672115588188172,31.74750027656549,,,
kt1_s58,1comp,1,58,5,hmc,2,2,,False,Alt1,-3.046992778778076,41.55902862548828,-83.47507247924804,77.6835456848144,,,
kt1_s58,1comp,1,58,5,hmc,2,2,,False,Alt2,2.371410131454468,30.93635368347168,-50.05560989379883,83.7974401473998,,,
